507 511
D:507 508 508
D:511 506 510
D:510 505 511
D:508 508 508
D:505 508 508
D:505 506 511
D:508 504 511
D:508 505 509
D:505 508 508
D:502 508 508
D:508 505 511
D:511 504 511
D:510 504 509
D:504 507 508
D:505 504 510
D:508 505 511
D:511 504 511
D:508 506 510
D:504 508 510
D:504 508 512
D:510 508 513
D:510 508 512
D:504 510 511
D:504 508 511
D:509 504 512
D:510 501 511
D:508 504 508
D:504 508 506
D:504 505 509
D:505 505 515
D:511 508 510
D:508 508 508
D:504 508 512
D:511 510 515
D:512 504 513
D:511 508 511
D:508 511 510
D:508 507 510
D:508 504 512
D:512 502 512
D:510 510 508
I:a b c
D:504 510 508
D:505 507 510
D:509 504 510
D:509 504 508
D:508 510 505
D:504 508 507
D:508 505 510
D:508 505 510
D:508 508 508
D:506 511 508
D:505 508 511
D:508 504 513
D:511 504 511
D:505 504 508
D:504 508 510
D:508 507 511
D:510 505 511
D:508 506 508
D:504 508 505
D:500 508 508
D:505 504 510
D:512 504 508
D:510 504 508
D:504 508 507
D:505 505 510
D:508 504 510
D:508 504 508
D:508 508 505
D:504 510 508
D:504 508 508
D:510 502 508
D:511 504 505
D:505 508 508
D:504 508 505
D:511 504 508
D:511 504 508
D:504 508 508
D:502 510 508
D:504 505 508
D:505 505 510
D:510 508 509
D:508 508 505
D:504 508 505
D:507 505 508
D:510 502 508
D:508 505 507
D:504 510 506
D:504 510 508
D:508 504 508
D:509 504 508
D:508 504 508
D:504 508 508
D:504 505 508
D:510 504 510
D:510 504 510
D:504 507 508
D:502 508 510
D:508 508 512
D:511 508 512
D:510 508 508
D:505 510 508
D:504 510 510
D:505 505 511
D:511 504 510
D:508 507 508
D:505 508 510
D:505 508 511
D:508 504 511
D:508 504 508
D:508 505 508
D:504 508 508
D:504 504 508
D:508 499 511
D:508 504 508
D:504 508 506
D:504 510 506
D:507 504 508
D:509 504 506
D:507 506 504
D:504 505 504
D:504 506 508
D:504 505 511
D:508 508 510
D:504 508 510
D:504 507 511
D:504 505 510
D:508 504 511
D:510 508 510
D:508 510 509
D:506 509 508
D:510 505 511
D:510 504 511
D:505 508 511
D:502 508 510
D:505 505 511
D:508 504 513
D:508 507 512
D:506 508 511
D:505 508 512
D:508 502 513
I:a b c
D:511 502 512
D:506 508 510
D:504 508 509
D:505 506 510
D:508 504 511
D:505 505 511
D:505 508 511
D:506 508 510
D:508 504 510
D:510 504 511
D:504 505 511
D:504 508 509
D:504 508 510
D:507 502 513
D:512 504 514
D:510 505 511
D:507 508 511
D:508 504 511
D:508 506 511
D:509 505 510
D:508 504 507
D:505 504 507
D:508 500 506
D:505 504 504
D:508 508 505
D:504 508 507
D:505 505 506
D:508 504 508
D:508 502 510
D:507 505 508
D:504 510 508
D:504 505 510
D:508 502 508
D:511 504 507
D:511 508 508
D:508 508 508
D:507 504 508
D:508 504 505
D:505 505 508
D:504 508 508
D:507 508 510
D:510 504 510
D:510 504 511
D:508 508 511
D:505 508 510
D:505 507 511
D:508 504 512
D:508 505 512
D:507 508 508
D:504 508 510
D:508 506 510
D:510 505 510
D:508 505 510
D:508 508 510
D:504 505 511
D:508 501 511
D:508 502 511
D:510 505 510
D:507 508 511
D:504 504 510
D:508 504 508
D:510 505 510
D:508 510 510
D:505 506 505
D:508 504 504
D:508 504 506
D:506 504 508
D:502 505 508
D:506 504 508
D:508 504 508
D:508 504 508
D:508 505 508
D:508 508 508
D:507 504 508
D:510 504 507
D:508 508 508
D:505 510 506
D:504 508 505
D:504 504 505
D:506 508 507
D:505 508 505
D:509 510 505
D:508 510 504
D:511 505 507
D:510 508 508
D:506 510 505
D:504 510 508
D:504 504 510
D:507 504 511
D:508 504 508
D:506 508 508
D:506 507 510
D:508 500 511
D:508 504 511
D:504 505 510
D:507 510 508
D:508 508 508
D:509 504 508
D:508 510 512
D:508 508 508
I:a b c
D:504 508 508
D:508 511 514
D:512 510 511
D:508 511 515
D:508 512 513
D:504 508 512
D:510 508 508
D:504 506 508
D:504 508 508
D:508 508 508
D:511 508 508
D:511 502 508
D:509 505 508
D:508 512 508
D:504 508 508
D:505 504 508
D:510 508 508
D:508 508 508
D:504 511 510
D:505 508 510
D:508 504 511
D:508 507 515
D:508 508 511
D:502 508 511
D:505 507 512
D:508 501 511
D:511 504 510
D:509 511 514
D:508 513 515
D:508 508 511
D:508 508 510
D:508 510 508
D:508 511 508
D:508 505 510
D:514 504 509
D:511 505 510
D:508 508 508
D:508 506 508
D:504 505 508
D:511 504 508
D:513 510 509
D:508 510 508
D:504 505 509
D:510 504 511
D:510 504 511
D:508 506 511
D:504 510 511
D:502 508 512
D:509 505 511
D:510 508 509
D:505 508 508
D:508 508 508
D:506 504 508
D:508 505 508
D:508 504 508
D:504 508 508
D:505 506 508
D:510 504 508
D:511 502 508
D:508 504 508
D:504 506 506
D:504 504 510
D:508 502 508
D:508 504 508
D:504 508 508
D:505 506 508
D:511 504 511
D:510 504 510
D:507 504 511
D:508 511 510
D:507 510 510
D:508 508 511
D:510 506 510
D:508 508 510
D:504 508 508
D:504 506 508
D:505 504 508
D:510 508 509
D:508 510 508
D:502 508 508
D:504 505 508
D:508 500 508
D:508 505 507
D:505 508 508
D:508 508 508
D:508 504 509
D:508 505 508
D:505 508 508
D:505 508 506
D:504 504 505
D:507 504 507
D:511 504 508
D:508 504 508
D:508 505 508
D:508 504 508
D:508 504 510
D:507 508 508
D:504 510 505
D:504 510 508
D:505 504 508
I:a b c
D:509 506 508
D:506 511 508
D:505 508 508
D:504 504 508
D:505 505 507
D:508 508 505
D:505 510 505
D:504 504 505
D:504 504 504
D:508 502 506
D:508 506 505
D:504 511 506
D:510 507 508
D:509 504 509
D:508 505 508
D:508 508 505
D:505 508 508
D:505 505 509
D:510 504 510
D:508 505 505
D:504 510 508
D:504 508 508
D:510 504 510
D:508 507 511
D:505 511 511
D:504 510 511
D:505 507 510
D:511 504 511
D:509 505 511
D:504 508 511
D:504 506 510
D:508 504 510
D:505 504 511
D:504 507 511
D:505 510 511
D:505 508 512
D:508 504 513
D:508 507 511
D:504 510 508
D:506 508 506
D:508 504 508
D:510 504 508
D:508 508 508
D:504 508 505
D:504 508 508
D:508 504 508
D:511 499 512
D:511 504 511
D:505 508 513
D:508 510 512
D:504 504 514
D:506 505 514
D:505 508 511
D:507 511 510
D:508 508 510
D:508 504 510
D:508 505 508
D:502 511 508
D:504 509 508
D:511 505 510
D:515 504 510
D:511 508 510
D:507 508 511
D:504 505 510
D:504 506 511
D:507 506 511
D:505 508 510
D:508 504 508
D:508 504 510
D:510 504 511
D:510 508 511
D:504 510 509
D:504 508 511
D:508 504 511
D:510 504 510
D:510 511 511
D:505 508 508
D:508 505 510
D:510 508 513
D:512 508 510
D:508 508 508
D:505 508 510
D:505 504 511
D:508 504 508
D:507 504 508
D:504 508 508
D:505 508 508
D:508 504 510
D:510 504 511
D:514 513 515
D:508 510 510
D:506 508 511
D:511 508 514
D:514 508 511
D:508 508 510
D:508 508 511
D:510 505 511
D:510 502 510
D:508 504 510
D:506 508 510
I:a b c
D:505 507 511
D:505 507 511
D:505 507 511
D:504 508 511
D:504 508 508
D:505 505 508
D:508 504 508
D:508 508 510
D:506 510 508
D:505 504 511
D:505 508 510
D:508 504 508
D:508 508 505
D:506 508 505
D:508 507 507
D:510 504 505
D:509 504 506
D:505 504 505
D:505 504 505
D:508 504 504
D:508 504 508
D:508 510 508
D:508 510 508
D:505 504 508
D:506 504 511
D:505 504 510
D:508 506 508
D:505 510 505
D:508 508 508
D:508 500 508
D:508 502 505
D:508 508 504
D:507 508 505
D:508 508 507
D:510 508 504
D:508 508 504
D:504 508 504
D:505 506 505
D:507 504 505
D:508 504 508
D:504 508 508
D:504 510 507
D:508 507 506
D:511 500 510
D:508 504 511
D:507 508 510
D:504 513 511
D:500 508 511
D:510 502 510
D:507 504 507
D:505 506 506
D:505 504 506
D:507 500 508
D:508 504 506
D:505 508 506
D:504 505 507
D:505 504 508
D:505 502 508
D:508 504 508
D:508 511 508
D:507 508 505
D:508 508 508
D:508 519 508
D:505 514 505
D:504 504 506
D:504 501 508
D:505 492 507
D:504 492 508
D:504 482 510
D:505 473 508
D:508 519 512
D:519 506 511
D:519 448 508
D:519 494 510
D:507 518 504
D:491 515 496
D:492 528 500
D:496 480 508
D:496 463 504
D:496 526 504
D:500 510 504
D:499 485 508
D:492 483 504
D:512 465 494
D:508 463 511
D:500 448 496
D:511 520 486
D:517 577 496
D:524 432 504
D:508 401 520
D:518 527 502
D:497 558 491
D:483 499 489
D:489 480 496
D:504 512 510
D:510 497 508
D:505 510 504
D:505 539 508
D:508 545 515
D:510 543 515
I:a b c
D:511 537 504
D:508 492 505
D:508 462 496
D:512 444 504
D:513 437 512
D:508 547 515
D:505 566 505
D:512 486 508
D:519 501 504
D:518 505 515
D:506 476 505
D:523 527 515
D:531 480 524
D:507 518 513
D:491 518 504
D:496 540 507
D:496 521 508
D:512 504 504
D:512 519 512
D:512 539 502
D:508 521 504
D:521 448 513
D:520 432 516
D:499 564 520
D:511 504 505
D:522 434 511
D:515 592 510
D:521 492 496
D:499 382 500
D:496 448 496
D:508 462 509
D:496 590 511
D:497 518 499
D:515 450 511
D:526 544 524
D:505 554 511
D:508 475 504
D:511 541 496
D:507 515 504
D:496 502 512
D:505 456 508
D:504 487 521
D:524 532 518
D:519 504 515
D:521 488 480
D:528 470 487
D:508 473 494
D:489 528 504
D:480 550 478
D:509 496 505
D:508 398 518
D:531 339 502
D:507 579 510
D:480 624 494
D:476 624 504
D:497 432 504
D:529 433 508
D:524 526 514
D:496 583 527
D:518 368 504
D:508 521 530
D:534 556 504
D:486 572 518
D:492 342 497
D:521 590 511
D:487 504 484
D:520 519 504
D:481 524 504
D:497 591 536
D:504 415 520
D:519 496 504
D:500 616 515
D:502 478 508
D:512 527 504
D:500 428 510
D:499 481 512
D:499 454 511
D:513 571 529
D:516 563 523
D:496 513 519
D:508 513 521
D:491 568 521
D:494 515 515
D:506 497 524
D:507 496 504
D:515 472 497
D:513 430 504
D:508 544 519
D:500 568 520
D:504 456 508
D:517 515 520
D:502 585 542
D:478 508 497
D:510 481 492
D:517 441 496
D:516 536 509
D:512 467 528
D:498 543 521
D:499 435 529
D:511 611 519
I:a b c
D:504 464 496
D:516 444 519
D:508 550 499
D:515 508 508
D:497 424 520
D:513 601 527
D:515 585 505
D:496 408 501
D:515 475 512
D:497 604 519
D:492 512 529
D:508 463 518
D:500 505 486
D:508 505 496
D:515 463 513
D:515 584 508
D:509 422 484
D:492 543 504
D:508 561 528
D:511 488 540
D:498 551 531
D:499 484 521
D:516 377 510
D:487 624 516
D:497 463 519
D:508 500 512
D:508 540 545
D:514 521 504
D:504 489 497
D:496 478 491
D:508 552 500
D:522 508 511
D:494 476 518
D:504 489 504
D:496 465 513
D:521 537 512
D:513 521 508
D:499 595 499
D:497 403 496
D:502 515 515
D:505 518 512
D:499 553 519
D:504 534 499
D:499 513 510
D:514 494 505
D:524 460 511
D:505 406 508
D:504 536 497
D:506 531 481
D:507 464 514
D:504 566 542
D:504 572 520
D:508 488 538
D:518 476 524
D:512 484 519
D:508 504 496
D:515 568 510
D:499 460 504
D:515 478 515
D:492 499 492
D:499 494 492
D:511 592 515
D:499 448 512
D:508 520 524
D:505 496 508
D:511 480 519
D:508 540 527
D:504 551 519
D:505 551 494
D:502 387 499
D:515 502 526
D:507 545 519
D:500 498 526
D:511 534 527
D:510 563 518
D:518 527 502
D:508 418 496
D:508 393 504
D:508 483 508
D:501 531 520
D:508 550 520
D:513 556 529
D:515 543 539
D:508 550 508
D:496 556 510
D:521 462 519
D:514 414 487
D:508 512 475
D:492 497 496
D:492 527 496
D:496 527 487
D:494 532 502
D:502 526 516
D:502 511 519
D:504 505 520
D:511 435 511
D:511 499 517
D:513 455 515
D:540 463 500
D:516 524 508
I:a b c
D:499 560 513
D:508 568 505
D:499 483 496
D:502 440 492
D:512 520 519
D:508 568 512
D:489 457 504
D:509 499 516
D:510 502 528
D:524 448 513
D:501 506 502
D:527 524 516
D:509 577 483
D:499 512 486
D:532 467 496
D:488 467 491
D:496 524 487
D:492 494 511
D:509 537 492
D:508 433 517
D:531 487 537
D:527 539 499
D:505 488 489
D:496 542 510
D:500 536 505
D:511 444 511
D:492 566 489
D:487 463 496
D:497 532 505
D:492 504 504
D:528 476 497
D:504 505 524
D:529 512 505
D:533 470 519
D:487 578 528
D:460 596 508
D:489 508 492
D:508 446 501
D:496 502 504
D:504 536 504
D:505 486 511
D:511 582 505
D:511 489 518
D:514 491 504
D:499 486 529
D:512 387 534
D:515 512 504
D:519 615 511
D:508 444 515
D:512 444 519
D:513 406 519
D:504 650 534
D:498 537 501
D:519 493 494
D:496 440 483
D:523 575 546
D:513 553 516
D:500 523 504
D:480 558 511
D:492 513 494
D:500 511 496
D:512 508 497
D:502 540 497
D:507 468 508
D:512 435 512
D:513 515 510
D:504 504 518
D:504 499 518
D:511 480 512
D:522 480 496
D:518 540 524
D:508 540 527
D:508 444 513
D:521 486 536
D:502 600 507
D:488 519 497
D:500 494 520
D:504 536 526
D:511 551 519
D:502 519 492
D:504 504 476
D:508 499 487
D:515 499 504
D:514 519 512
D:511 524 528
D:506 496 534
D:505 483 526
D:511 512 524
D:508 543 519
D:505 486 512
D:498 361 508
D:504 529 502
D:513 521 505
D:504 537 511
D:505 540 515
D:499 524 511
D:505 524 508
D:508 556 508
D:510 496 508
D:511 511 511
I:a b c
D:510 508 512
D:510 513 518
D:515 528 520
D:516 519 513
D:512 511 505
D:508 511 499
D:508 515 499
D:505 519 504
D:497 505 508
D:499 507 510
D:505 508 513
D:504 511 517
D:504 514 519
D:502 519 517
D:508 511 523
D:510 519 519
D:508 520 518
D:505 519 519
D:506 537 523
D:511 502 513
D:515 505 511
D:508 518 510
D:502 518 511
D:504 513 508
D:508 510 505
D:508 510 504
D:506 512 504
D:505 508 504
D:507 504 504
D:510 504 504
D:510 505 504
D:508 507 504
D:508 506 502
D:510 504 504
D:511 505 504
D:507 508 504
D:504 510 505
D:505 510 508
D:508 509 505
D:504 508 510
D:505 515 512
D:504 524 511
D:500 522 512
D:511 518 511
D:511 519 510
D:508 519 505
D:508 514 508
D:509 510 507
D:506 508 508
D:504 508 508
D:504 508 508
D:504 504 508
D:508 504 506
D:508 504 504
D:499 508 507
D:504 507 505
D:504 504 504
D:508 504 504
D:506 508 504
D:504 508 504
D:501 508 504
D:505 504 506
D:505 508 507
D:504 508 505
D:501 508 510
D:507 498 510
D:511 504 504
D:504 510 504
D:500 512 504
D:499 508 504
D:501 502 505
D:511 504 507
D:506 500 504
D:504 500 504
D:510 504 505
D:513 504 510
D:505 502 506
D:501 506 508
D:504 504 508
D:505 504 508
D:510 504 508
D:508 505 508
D:504 508 508
D:508 505 508
D:508 508 508
D:512 508 508
D:504 508 508
D:505 508 508
D:504 504 511
D:511 500 513
D:510 502 513
D:508 508 511
D:505 504 515
D:504 504 516
D:504 504 518
D:512 504 512
D:506 504 510
D:505 504 510
D:510 499 511
D:508 500 508
I:a b c
D:504 508 505
D:505 506 504
D:508 504 508
D:508 504 510
D:510 505 508
D:505 505 508
D:508 508 508
D:511 506 508
D:511 504 507
D:509 504 508
D:505 499 511
D:504 507 512
D:505 508 510
D:510 508 504
D:504 511 505
D:502 508 506
D:505 504 508
D:505 500 508
D:509 499 508
D:505 505 511
D:505 508 511
D:508 505 510
D:511 504 510
D:508 504 508
D:505 506 505
D:506 504 504
D:508 504 505
D:507 511 508
D:508 508 508
D:508 505 508
D:511 504 508
D:508 504 509
D:508 510 511
D:504 508 510
D:512 513 511
D:508 515 508
D:508 508 507
D:505 508 505
D:504 508 508
D:505 504 508
D:508 499 510
D:508 504 507
D:508 508 504
D:508 508 504
D:505 508 504
D:506 508 507
D:504 508 508
D:506 510 506
D:505 508 508
D:508 504 508
D:510 499 508
D:510 504 511
D:505 515 508
D:504 516 510
D:508 504 508
D:508 507 506
D:504 508 505
D:502 508 504
D:507 504 507
D:510 500 508
D:513 504 508
D:508 509 508
D:506 510 509
D:506 505 511
D:505 505 511
D:505 507 511
D:504 508 510
D:504 504 508
D:509 500 508
D:510 505 508
D:505 510 508
D:504 504 508
D:508 504 510
D:508 504 510
D:504 506 508
D:494 511 510
D:508 505 508
D:519 499 508
D:516 499 511
D:512 504 512
D:507 508 511
D:504 506 511
D:508 504 513
D:508 504 512
D:505 508 509
D:504 505 510
D:508 504 511
D:508 504 511
D:508 504 510
D:502 505 508
D:504 499 511
D:510 504 512
D:508 505 511
D:502 511 510
D:497 511 510
D:508 510 508
D:511 508 508
D:510 512 505
D:507 508 505
D:504 505 506
I:a b c
D:505 502 508
D:511 504 508
D:506 510 505
D:505 506 508
D:508 504 508
D:510 505 510
D:511 504 508
D:505 504 508
D:504 508 508
D:508 507 508
D:508 505 510
D:507 508 511
D:505 511 508
D:508 508 504
D:510 506 505
D:510 505 505
D:507 508 508
D:504 505 511
D:504 504 509
D:511 505 508
D:510 510 507
D:510 511 505
D:507 505 508
D:509 504 511
D:509 504 510
D:508 508 510
D:505 508 510
D:505 502 508
D:511 499 511
D:513 500 510
D:506 510 508
D:504 511 508
D:502 511 508
D:508 510 508
D:509 510 506
D:506 504 505
D:504 502 505
D:510 496 511
D:511 499 510
D:508 504 510
D:504 508 508
D:505 504 507
D:507 499 506
D:508 504 508
D:504 509 508
D:504 508 508
D:508 504 511
D:506 504 508
D:504 499 511
D:508 510 513
D:508 512 513
D:511 511 513
D:510 511 511
D:507 508 510
D:504 508 510
D:505 505 508
D:510 504 510
D:508 504 510
D:504 506 508
D:500 508 510
D:508 505 512
D:513 510 511
D:511 510 510
D:508 509 508
D:508 508 512
D:508 504 512
D:506 505 513
D:504 508 510
D:506 499 511
D:510 508 513
D:508 508 513
D:507 512 512
D:504 515 511
D:504 506 512
D:504 500 511
D:508 501 510
D:504 508 508
D:504 508 508
D:508 504 507
D:513 504 511
D:515 505 515
D:508 513 511
D:502 511 511
D:504 508 511
D:509 501 511
D:510 502 508
D:508 508 508
D:504 512 508
D:505 504 508
D:508 504 509
D:508 505 506
D:504 505 508
D:504 505 508
D:510 502 511
D:511 504 511
D:510 508 511
D:507 509 505
D:504 506 504
D:505 505 504
D:508 510 505
I:a b c
D:508 510 512
D:504 505 513
D:506 500 513
D:508 499 512
D:510 508 512
D:504 508 511
D:508 505 509
D:509 504 510
D:508 504 511
D:507 508 510
D:505 511 509
D:508 507 511
D:511 504 510
D:510 504 510
D:504 505 508
D:505 505 510
D:512 504 512
D:506 508 508
D:504 504 505
D:499 505 505
D:504 504 509
D:511 504 509
D:512 504 508
D:508 504 510
D:507 508 511
D:508 510 510
D:511 504 510
D:508 508 508
D:504 508 508
D:507 505 508
D:511 504 508
D:508 505 508
D:504 508 508
D:504 504 508
D:508 505 510
D:510 504 510
D:508 504 511
D:507 505 511
D:508 508 512
D:510 504 512
D:511 504 511
D:510 512 511
D:505 510 511
D:504 504 514
D:511 500 512
D:511 504 512
D:505 508 508
D:508 514 511
D:510 508 510
D:513 508 511
D:511 508 510
D:508 515 511
D:506 511 508
D:510 508 508
D:510 505 510
D:508 508 508
D:506 508 510
D:506 504 511
D:504 504 508
D:509 505 510
D:508 508 510
D:508 512 513
D:508 504 512
D:512 508 511
D:511 512 511
D:504 515 508
D:505 510 511
D:508 504 512
D:508 500 511
D:508 508 509
D:499 511 508
D:508 508 510
D:511 508 510
D:511 508 508
D:508 511 511
D:510 508 512
D:508 501 510
D:508 500 510
D:508 508 511
D:505 509 508
D:504 505 511
D:504 502 511
D:508 504 511
D:508 505 510
D:504 506 509
D:505 502 512
D:511 502 513
D:512 510 513
D:508 508 512
D:505 504 511
D:508 504 510
D:511 500 510
D:510 504 508
D:505 508 505
D:508 509 508
D:508 507 510
D:510 504 508
D:506 504 508
D:504 508 509
D:504 504 510
I:a b c
D:510 504 511
D:510 507 511
D:500 508 511
D:502 504 510
D:511 502 511
D:512 504 510
D:508 508 508
D:504 506 508
D:508 510 508
D:507 504 510
D:506 504 505
D:508 507 505
D:506 508 505
D:508 504 508
D:510 502 508
D:508 506 508
D:504 508 508
D:505 505 511
D:508 502 511
D:510 505 510
D:508 510 510
D:505 511 508
D:505 508 508
D:507 501 510
D:508 505 508
D:504 511 504
D:505 508 505
D:508 510 506
D:510 510 508
D:506 504 506
D:502 504 509
D:505 505 508
D:505 504 508
D:509 504 508
D:508 508 508
D:505 508 508
D:508 504 508
D:511 504 510
D:510 504 508
D:507 509 508
D:502 508 508
D:506 504 508
D:508 502 510
D:508 506 511
D:504 508 508
D:504 504 508
D:505 505 508
D:508 508 508
D:508 510 508
D:504 508 508
D:508 505 511
D:510 504 508
D:499 505 508
D:508 508 511
D:508 505 510
D:508 508 510
D:510 508 512
D:511 508 511
D:507 508 510
D:504 505 508
D:508 500 511
D:511 504 510
D:505 513 508
D:504 511 509
D:505 499 511
D:508 497 512
D:508 504 510
D:508 504 511
D:504 508 511
D:505 505 509
D:508 507 508
D:505 505 508
D:504 508 511
D:507 508 514
D:511 508 512
D:513 508 510
D:504 511 508
D:504 510 508
D:508 509 508
D:508 505 508
D:508 504 511
D:504 505 512
D:505 505 508
D:508 504 504
D:508 502 504
D:506 507 512
D:499 508 520
D:507 507 521
D:512 504 515
D:513 504 511
D:510 507 511
D:511 510 510
D:505 504 513
D:510 504 518
D:511 512 518
D:511 505 496
D:508 491 487
D:502 499 499
D:504 502 520
D:502 510 527
I:a b c
D:504 505 508
D:510 499 518
D:515 508 513
D:510 508 502
D:510 498 489
D:518 496 494
D:543 499 502
D:545 504 510
D:505 508 526
D:487 483 523
D:504 494 534
D:520 518 515
D:540 512 453
D:526 492 457
D:482 488 499
D:486 499 508
D:496 551 513
D:524 565 524
D:536 462 583
D:524 454 575
D:560 516 518
D:527 492 454
D:472 448 524
D:543 464 555
D:606 529 472
D:542 562 475
D:524 536 415
D:463 489 434
D:430 492 521
D:536 568 595
D:569 460 457
D:483 448 449
D:449 504 376
D:496 505 348
D:472 529 556
D:515 569 480
D:544 540 490
D:600 622 496
D:588 545 425
D:459 440 611
D:467 482 588
D:544 591 457
D:489 578 518
D:590 611 508
D:497 511 504
D:452 548 504
D:450 638 572
D:534 595 560
D:611 450 359
D:545 449 568
D:499 403 388
D:412 499 547
D:483 638 586
D:499 511 577
