9 519
D:519 556 480
D:461 561 526
D:467 465 515
D:508 448 492
D:529 478 467
D:499 582 496
D:454 526 529
D:483 456 508
D:517 451 483
D:528 524 468
D:480 588 515
D:458 486 524
D:497 444 498
D:527 454 473
D:520 563 483
D:463 561 527
D:470 467 519
D:512 444 496
D:536 480 474
D:504 580 504
D:457 518 534
D:489 451 511
D:524 448 488
D:532 524 473
D:480 587 519
D:461 483 526
D:502 446 496
D:531 457 476
D:520 563 485
D:463 560 529
D:472 460 515
D:511 444 491
D:531 483 468
D:499 583 500
D:454 516 528
D:483 455 508
D:519 451 480
I:a b c
D:515 568 478
D:460 563 524
D:468 472 513
D:508 450 488
D:530 487 464
D:496 591 498
D:451 521 527
D:481 455 508
D:519 455 483
D:528 528 470
D:476 591 518
D:457 496 524
D:497 455 499
D:527 463 473
D:515 572 483
D:459 561 527
D:472 465 513
D:510 451 487
D:531 492 468
D:494 593 502
D:451 524 529
D:484 460 508
D:521 457 488
D:531 534 480
D:476 590 526
D:463 489 529
D:504 452 502
D:531 462 478
D:519 574 489
D:463 563 536
D:478 472 518
D:515 455 492
D:536 499 472
D:499 595 504
D:448 520 527
D:487 456 507
D:510 460 483
D:549 540 473
D:478 585 519
D:458 489 524
D:497 451 496
D:531 470 467
D:515 580 482
D:462 563 529
D:470 467 512
D:519 454 483
D:536 497 464
D:486 595 502
D:449 516 526
D:480 463 504
D:519 460 480
D:532 543 472
D:475 587 519
D:457 488 523
D:502 453 499
D:540 468 472
D:536 572 483
D:472 553 528
D:463 465 515
D:508 449 492
D:561 499 468
D:499 591 504
D:463 515 531
D:486 455 505
D:511 456 483
D:505 532 468
D:426 577 519
D:452 484 524
D:508 461 502
D:483 467 472
D:519 577 493
D:472 552 536
D:440 463 521
D:510 451 496
D:505 496 476
D:492 587 508
D:440 506 529
D:521 450 505
D:626 451 481
D:603 540 476
D:457 581 527
D:404 476 519
D:496 452 492
D:550 462 467
D:446 572 488
D:428 553 531
D:533 463 511
D:588 451 492
D:666 507 467
D:472 593 496
D:364 500 524
D:467 456 504
D:467 456 480
D:521 547 472
D:432 588 524
D:440 478 515
D:604 448 489
D:560 464 466
D:480 577 488
D:316 550 529
I:a b c
D:392 454 499
D:537 451 472
D:542 544 467
D:593 588 521
D:636 478 524
D:448 460 504
D:434 472 468
D:534 579 494
D:510 560 532
D:561 463 515
D:504 444 489
D:496 504 469
D:483 593 505
D:432 494 526
D:628 455 504
D:558 460 476
D:406 534 475
D:335 579 531
D:345 492 531
D:460 448 504
D:531 476 476
D:480 580 494
D:440 542 540
D:569 444 519
D:636 457 496
D:579 515 476
D:419 596 510
D:417 512 531
D:498 467 502
D:540 462 475
D:632 556 462
D:451 566 515
D:344 492 519
D:455 462 496
D:526 487 460
D:533 583 473
D:508 545 520
D:487 467 511
D:659 462 488
D:496 519 463
D:404 590 507
D:380 512 525
D:423 462 499
D:497 457 476
D:500 556 467
D:482 569 515
D:463 489 521
D:546 462 499
D:508 483 467
D:489 591 492
D:455 547 527
D:476 472 515
D:542 462 492
D:579 516 465
D:480 588 506
D:491 504 529
D:451 448 508
D:487 452 480
D:488 551 468
D:444 579 523
D:463 478 524
D:515 455 496
D:536 484 468
D:505 585 487
D:449 536 534
D:476 463 519
D:517 455 502
D:545 524 472
D:488 595 518
D:456 504 536
D:496 453 512
D:527 460 486
D:536 560 480
D:472 575 529
D:497 474 522
D:540 457 499
D:515 482 466
D:488 577 490
D:449 536 534
D:460 461 510
D:512 460 490
D:524 524 466
D:467 589 508
D:456 487 521
D:483 457 497
D:515 464 472
D:513 563 468
D:451 575 521
D:462 481 518
D:504 460 494
D:531 481 464
D:510 585 487
D:449 529 527
D:481 465 511
D:515 457 487
D:529 522 467
D:489 590 510
D:465 499 526
D:499 457 502
D:518 463 480
I:a b c
D:489 585 496
D:448 530 531
D:491 463 515
D:505 452 494
D:533 524 474
D:478 592 517
D:454 492 531
D:496 457 513
D:528 463 487
D:528 560 488
D:465 563 540
D:468 476 532
D:508 454 505
D:532 480 476
D:502 588 504
D:455 527 536
D:486 461 513
D:522 455 492
D:528 521 478
D:480 583 521
D:449 492 534
D:496 455 511
D:527 460 485
D:518 558 486
D:459 560 532
D:466 466 521
D:504 448 494
D:531 480 463
D:497 580 493
D:451 520 527
D:480 460 508
D:513 460 485
D:520 525 467
D:472 583 512
D:455 487 524
D:494 451 499
D:524 456 473
D:515 554 480
D:457 554 526
D:462 463 516
D:504 448 496
D:527 478 467
D:494 576 496
D:448 519 529
D:480 453 508
D:516 448 487
D:527 519 469
D:476 577 513
D:455 481 524
D:494 448 500
D:524 463 472
D:514 560 484
D:460 556 536
D:470 472 527
D:510 454 504
D:534 486 478
D:499 582 508
D:453 514 533
D:481 448 510
D:517 451 489
D:527 524 480
D:472 582 523
D:454 487 528
D:496 449 502
D:526 460 476
D:515 560 485
D:459 560 531
D:467 468 519
D:510 454 491
D:534 492 468
D:497 584 499
D:451 524 527
D:481 456 504
D:516 455 481
D:526 529 472
D:473 582 515
D:455 486 524
D:497 455 496
D:527 463 474
D:516 568 487
D:460 558 532
D:470 473 519
D:511 455 491
D:532 491 468
D:497 585 504
D:456 522 530
D:488 462 509
D:524 460 486
D:531 536 478
D:478 585 522
D:462 489 524
D:500 454 496
D:529 456 472
D:518 564 486
D:462 558 531
D:476 468 516
D:516 451 492
D:537 492 472
D:502 583 504
D:459 513 527
I:a b c
D:506 452 496
D:536 467 476
D:520 574 487
D:463 564 531
D:476 476 513
D:516 455 483
D:537 492 467
D:499 593 504
D:457 520 527
D:489 459 502
D:524 456 480
D:530 532 472
D:476 583 521
D:462 489 519
D:500 450 496
D:529 467 473
D:516 574 488
D:458 561 534
D:473 473 517
D:511 460 492
D:531 494 465
D:494 593 507
D:452 518 529
D:487 455 505
D:524 463 481
D:531 542 476
D:477 590 523
D:463 488 524
D:504 458 497
D:532 467 474
D:517 568 491
D:463 553 531
D:476 463 510
D:512 451 486
D:531 492 464
D:492 588 500
D:452 512 524
D:487 454 500
D:520 448 478
D:527 537 477
D:473 580 527
D:464 483 527
D:504 452 500
D:531 465 472
D:515 568 492
D:463 544 531
D:480 455 510
D:519 451 487
D:538 497 470
D:496 582 505
D:460 504 526
D:492 449 501
D:526 451 478
D:529 531 473
D:472 568 519
D:464 476 519
D:504 448 492
D:528 462 464
D:508 572 486
D:456 540 529
D:476 457 510
D:513 448 484
D:529 499 467
D:488 585 508
D:455 504 524
D:489 450 499
D:522 455 476
D:524 540 476
D:467 572 521
D:460 477 518
D:504 446 493
D:531 467 470
D:508 575 491
D:454 543 528
D:472 462 512
D:511 451 488
D:524 505 467
D:483 585 508
D:455 508 527
D:494 451 500
D:524 451 476
D:519 544 478
D:486 579 525
D:467 476 519
D:489 449 494
D:531 468 473
D:521 574 496
D:444 543 531
D:506 462 515
D:556 455 492
D:534 510 473
D:476 591 511
D:444 504 530
D:476 455 508
D:518 460 481
D:536 550 478
D:481 573 526
D:462 476 520
D:489 453 496
D:543 473 470
I:a b c
D:500 590 511
D:455 504 526
D:496 454 499
D:556 455 473
D:520 551 476
D:496 575 526
D:461 476 516
D:508 460 490
D:510 483 469
D:472 588 492
D:415 544 526
D:451 465 507
D:504 459 483
D:615 515 467
D:512 593 512
D:468 505 527
D:441 457 500
D:539 456 475
D:543 555 476
D:419 572 527
D:352 480 519
D:430 460 489
D:609 481 467
D:691 582 487
D:432 536 530
D:595 462 505
D:544 456 487
D:423 524 472
D:352 600 518
D:457 496 529
D:702 460 502
D:784 457 480
D:420 556 480
D:300 561 526
D:340 476 520
D:314 450 494
D:606 478 464
D:752 588 492
D:473 527 540
D:424 466 508
D:511 456 491
D:372 514 476
D:556 595 522
D:352 480 529
D:556 448 514
D:427 472 489
D:556 568 496
D:563 563 531
D:444 476 532
D:372 446 504
D:432 483 473
D:632 595 508
D:512 543 547
D:564 463 521
D:510 456 497
D:454 515 472
D:438 590 518
D:393 499 542
D:476 451 504
D:684 467 483
D:532 566 480
D:465 555 524
D:446 482 519
D:408 463 487
D:489 489 454
D:487 591 476
D:485 524 515
D:465 452 499
D:574 440 476
D:569 532 458
D:664 604 508
D:344 505 523
D:406 452 492
D:511 459 467
D:460 571 480
D:434 577 529
D:462 463 523
D:496 463 496
D:536 496 470
D:462 600 500
D:440 524 532
D:499 457 513
D:583 448 487
D:574 528 472
D:454 595 515
D:481 499 526
D:496 460 506
D:492 465 480
D:506 556 476
D:467 561 530
D:459 463 514
D:504 435 487
D:548 499 467
D:498 591 492
D:489 527 524
D:476 464 504
D:463 455 484
D:510 511 463
D:460 591 512
D:455 494 516
I:a b c
D:505 454 489
D:555 496 465
D:472 590 490
D:456 524 526
D:472 457 508
D:512 457 483
D:537 524 467
D:487 579 512
D:470 492 524
D:496 462 502
D:518 460 472
D:504 565 478
D:475 562 527
D:508 472 513
D:499 448 490
D:496 492 463
D:475 582 492
D:433 520 527
D:476 470 508
D:519 460 484
D:531 534 470
D:480 585 518
D:468 483 531
D:505 455 508
D:534 463 483
D:522 568 487
D:465 557 536
D:476 470 526
D:550 450 496
D:527 488 472
D:499 585 499
D:448 521 536
D:483 463 515
D:519 460 492
D:530 531 478
D:478 588 524
D:460 487 531
D:504 451 508
D:528 467 481
D:513 570 488
D:455 558 534
D:469 465 520
D:529 448 497
D:532 499 467
D:480 592 497
D:440 524 531
D:482 463 508
D:519 460 483
D:527 536 470
D:472 583 519
D:460 486 524
D:491 451 502
D:528 464 476
D:511 570 487
D:451 556 531
D:467 467 523
D:508 454 497
D:527 487 472
D:492 583 504
D:450 519 533
D:484 460 508
D:519 459 483
D:527 536 467
D:472 583 515
D:460 484 517
D:500 451 494
D:527 460 469
D:515 564 486
D:460 551 531
D:473 465 516
D:510 452 492
D:529 492 472
D:491 583 504
D:451 508 528
D:483 451 505
D:517 446 481
D:523 531 473
D:465 582 520
D:454 481 521
D:496 454 497
D:524 461 470
D:505 572 484
D:451 550 529
D:470 465 513
D:511 454 489
D:528 499 467
D:487 585 504
D:449 512 526
D:483 454 502
D:518 451 480
D:522 540 476
D:466 577 521
D:456 480 519
D:497 456 494
D:524 464 467
D:508 579 487
D:454 548 526
D:473 464 511
D:513 454 488
D:532 499 467
I:a b c
D:472 556 518
D:463 487 524
D:504 463 497
D:531 476 472
D:513 579 491
D:460 550 533
D:480 465 515
D:516 451 488
D:536 499 472
D:496 586 513
D:460 504 532
D:497 448 513
D:531 451 488
D:536 536 484
D:480 577 528
D:470 480 524
D:510 453 499
D:536 465 472
D:515 574 492
D:459 551 532
D:476 467 512
D:515 455 486
D:534 499 467
D:492 585 505
D:456 499 524
D:489 448 496
D:520 456 476
D:527 546 478
D:474 584 521
D:464 480 513
D:504 457 492
D:529 472 467
D:511 579 488
D:455 551 526
D:476 468 507
D:515 454 481
D:534 504 463
D:489 584 504
D:456 511 523
D:492 460 499
D:524 460 476
D:526 547 476
D:468 578 523
D:463 481 518
D:504 455 492
D:531 464 465
D:510 574 494
D:457 551 532
D:480 472 513
D:514 457 487
D:531 508 472
D:488 590 508
D:455 502 528
D:492 456 505
D:527 456 483
D:528 551 483
D:472 575 531
D:467 480 527
D:508 457 500
D:531 476 473
D:508 580 497
D:453 534 532
D:476 460 511
D:515 451 487
D:532 508 469
D:487 585 512
D:456 504 526
D:494 454 502
D:527 457 478
D:526 550 480
D:467 572 527
D:465 480 520
D:505 454 492
D:528 473 463
D:504 578 489
D:452 542 526
D:478 464 504
D:515 456 484
D:531 504 464
D:483 588 510
D:455 504 524
D:492 453 499
D:524 457 476
D:523 547 478
D:464 568 524
D:463 472 518
D:505 444 492
D:531 467 467
D:504 577 496
D:454 536 531
D:480 460 508
D:518 450 484
D:531 508 467
D:486 584 512
D:455 489 524
D:492 449 499
D:524 454 475
D:524 551 486
D:463 566 532
D:468 476 526
I:a b c
D:520 448 492
D:533 510 475
D:486 585 515
D:458 494 528
D:497 441 502
D:528 455 478
D:526 548 481
D:467 568 527
D:463 476 518
D:499 451 492
D:536 476 470
D:508 583 496
D:460 529 528
D:489 457 506
D:519 451 481
D:524 518 463
D:451 591 512
D:460 496 524
D:500 454 496
D:531 457 476
D:528 564 480
D:468 569 524
D:457 475 514
D:496 457 488
D:534 486 468
D:504 588 496
D:460 534 527
D:502 460 501
D:494 454 483
D:526 524 472
D:467 593 516
D:459 498 528
D:506 452 502
D:553 459 476
D:574 557 483
D:468 568 527
D:456 472 518
D:483 457 491
D:505 481 468
D:517 585 494
D:451 526 524
D:499 456 510
D:476 460 492
D:505 527 476
D:505 593 516
D:483 493 527
D:508 451 499
D:487 448 480
D:476 572 489
D:463 572 534
D:537 472 519
D:480 448 494
D:588 486 465
D:508 591 499
D:402 529 534
D:486 463 511
D:510 455 486
D:608 519 470
D:641 584 504
D:553 489 515
D:582 448 493
D:353 457 476
D:382 566 480
D:461 575 527
D:520 473 511
D:524 448 492
D:483 473 469
D:436 600 492
D:376 529 527
D:423 467 512
D:460 454 490
D:572 521 473
D:547 583 514
D:504 492 528
D:560 455 507
D:499 462 480
D:512 566 480
D:520 563 536
D:465 480 531
D:396 457 500
D:480 487 474
D:515 575 492
D:540 527 534
D:543 463 508
D:470 446 480
D:504 531 465
D:436 592 512
D:387 496 527
D:473 454 504
D:556 460 478
D:588 551 481
D:440 553 524
D:424 483 519
D:508 456 496
D:518 492 463
D:498 580 492
D:456 519 521
D:487 472 505
D:483 462 482
D:526 527 463
I:a b c
D:542 555 524
D:515 476 519
D:496 451 499
D:520 496 465
D:435 577 483
D:536 528 527
D:470 466 504
D:482 464 480
D:543 542 457
D:417 582 508
D:419 496 521
D:428 455 499
D:560 470 472
D:560 575 477
D:449 564 529
D:442 472 519
D:536 444 497
D:516 499 467
D:504 594 499
D:420 516 534
D:472 455 504
D:528 455 490
D:534 543 472
D:467 579 526
D:470 488 526
D:508 467 504
D:517 467 472
D:487 573 476
D:446 551 527
D:483 468 519
D:536 461 494
D:508 496 470
D:451 588 505
D:440 523 536
D:496 463 513
D:534 458 487
D:542 534 475
D:475 579 519
D:460 480 526
D:504 458 500
D:540 464 470
D:505 582 483
D:446 561 532
D:467 472 518
D:527 460 494
D:553 504 467
D:494 590 502
D:448 513 527
D:465 455 508
D:520 460 480
D:512 543 464
D:457 583 512
D:455 488 524
D:504 449 502
D:524 480 474
D:510 582 485
D:451 555 531
D:472 467 513
D:524 458 489
D:524 499 467
D:486 587 505
D:448 514 536
D:484 451 511
D:522 463 485
D:528 545 476
D:468 583 521
D:462 487 527
D:515 459 502
D:527 467 473
D:505 568 487
D:448 548 532
D:476 466 515
D:515 450 492
D:537 498 468
D:492 591 505
D:448 508 534
D:497 459 511
D:521 463 488
D:524 540 482
D:469 575 531
D:473 480 531
D:508 454 511
D:537 467 483
D:516 568 496
D:448 538 540
D:469 463 524
D:511 455 497
D:534 500 472
D:496 585 511
D:454 499 531
D:488 455 508
D:524 460 484
D:526 545 476
D:469 582 521
D:462 483 521
D:502 455 496
D:529 470 467
D:511 563 480
D:452 545 520
D:472 467 504
I:a b c
D:519 455 470
D:521 536 462
D:465 572 511
D:457 480 514
D:499 451 488
D:527 463 463
D:507 568 481
D:452 539 524
D:472 457 510
D:512 451 487
D:527 496 465
D:482 584 510
D:448 511 534
D:483 459 512
D:518 456 487
D:520 540 480
D:465 570 527
D:460 475 524
D:500 449 497
D:527 463 472
D:505 572 492
D:454 542 532
D:474 463 518
D:515 454 496
D:532 499 473
D:487 583 515
D:455 504 532
D:489 453 507
D:523 448 481
D:524 540 480
D:467 568 527
D:463 480 524
D:502 450 496
D:526 463 472
D:505 580 494
D:451 536 530
D:475 472 512
D:512 457 485
D:528 511 469
D:484 590 511
D:451 508 526
D:488 460 497
D:519 464 480
D:519 551 480
D:465 572 520
D:460 473 512
D:504 451 494
D:529 480 467
D:508 577 491
D:456 543 529
D:480 467 512
D:518 454 486
D:534 518 472
D:487 591 515
D:457 505 527
D:493 456 511
D:526 460 487
D:524 543 483
D:467 572 527
D:464 483 518
D:505 460 492
D:531 481 470
D:508 579 492
D:456 536 527
D:480 460 507
D:518 451 483
D:534 512 467
D:488 585 510
D:457 502 524
D:496 456 504
D:531 456 481
D:529 551 483
D:472 572 529
D:472 480 520
D:511 455 496
D:536 474 468
D:511 575 496
D:460 538 531
D:482 463 510
D:521 454 489
D:536 510 472
D:489 591 511
D:460 504 524
D:497 462 499
D:528 460 476
D:527 558 480
D:469 574 526
D:467 481 517
D:505 457 490
D:527 478 467
D:501 582 491
D:451 536 526
D:476 465 504
D:513 460 483
D:527 515 467
D:480 591 510
D:451 496 520
D:489 451 498
D:521 467 476
D:518 560 480
I:a b c
D:451 540 529
D:476 462 508
D:512 456 485
D:527 513 469
D:481 585 512
D:454 496 524
D:492 453 499
D:524 455 472
D:524 553 480
D:465 569 526
D:470 478 516
D:508 455 490
D:531 480 470
D:505 575 499
D:457 534 536
D:483 460 512
D:520 457 489
D:534 515 473
D:484 585 518
D:457 494 526
D:496 450 500
D:526 451 476
