2 504
D:502 499 504
D:504 510 500
D:504 510 505
D:504 489 504
D:499 492 505
D:502 497 510
D:502 496 508
D:504 497 510
D:504 488 508
D:504 490 507
D:502 504 508
D:504 513 507
D:504 512 508
D:504 499 510
D:504 497 496
D:504 510 507
D:502 506 510
D:504 492 504
D:504 492 505
D:504 496 506
D:501 502 508
D:499 512 504
D:499 518 502
D:497 504 509
D:496 467 508
D:497 496 508
D:496 531 508
D:496 516 508
D:499 492 505
D:496 496 507
D:496 496 508
D:497 492 504
D:499 496 499
D:504 501 511
D:504 508 505
D:505 499 504
D:508 489 504
D:510 502 505
D:512 502 510
D:512 499 510
D:513 497 505
D:511 492 502
D:511 492 505
D:512 510 508
D:509 519 508
D:505 520 500
D:505 505 505
D:504 513 511
D:502 513 510
D:501 491 508
D:504 494 510
D:504 494 508
D:505 488 508
D:507 472 504
D:506 463 505
D:508 499 506
D:513 516 505
D:513 515 504
D:511 508 502
D:508 502 504
D:508 505 508
D:505 505 508
D:504 504 505
D:504 504 504
D:505 504 504
D:506 500 508
D:504 492 506
D:501 486 504
D:499 496 504
D:500 499 502
D:504 494 504
D:509 508 510
D:508 504 512
D:504 504 508
D:500 510 499
D:499 502 492
D:499 504 489
I:a b c
D:508 460 513
D:510 460 515
D:502 518 504
D:499 497 510
D:497 499 499
D:504 511 483
D:508 504 508
D:502 504 515
D:496 504 530
D:513 496 513
D:519 497 457
D:500 494 468
D:521 504 473
D:511 510 478
D:481 476 576
D:510 492 492
D:516 487 408
D:480 476 417
D:460 481 552
D:461 508 576
D:489 515 527
D:516 505 444
D:530 518 484
D:544 508 419
D:514 480 496
D:487 508 496
D:537 505 552
D:524 525 499
D:542 505 476
D:508 496 432
D:463 508 451
D:574 531 615
D:616 527 632
D:600 526 557
D:512 496 422
D:427 519 401
D:670 497 472
D:548 568 643
D:438 528 632
D:435 528 513
D:423 534 465
D:406 539 542
D:583 543 412
D:636 515 368
D:529 498 432
D:420 529 542
D:332 511 467
D:627 524 576
D:579 564 497
D:484 576 472
D:497 536 508
D:463 510 435
D:531 472 615
D:577 527 486
D:521 536 416
D:436 531 457
D:671 536 511
D:465 536 572
D:399 516 601
D:430 481 348
D:556 536 319
D:448 555 684
D:528 552 678
D:632 519 572
D:463 528 508
D:518 504 440
D:403 524 499
D:415 499 457
D:476 538 531
D:480 528 523
D:532 551 456
D:572 529 326
D:496 513 452
D:496 517 604
D:515 498 568
D:558 512 552
D:508 508 519
D:481 519 466
D:468 515 550
D:494 518 555
D:501 514 527
D:510 512 516
D:504 508 504
D:501 504 467
D:502 501 504
D:499 504 499
D:499 504 500
D:505 508 480
D:496 511 510
D:491 496 492
D:496 500 485
D:499 499 508
D:502 483 485
D:499 474 508
D:494 494 537
D:490 523 492
D:499 534 480
D:504 505 488
D:508 480 476
D:498 473 504
I:a b c
D:488 465 504
D:487 463 488
D:492 444 488
D:494 496 504
D:492 520 527
D:493 536 522
D:496 513 515
D:499 460 508
D:499 429 505
D:499 481 512
D:502 518 511
D:505 526 499
D:506 527 510
D:508 515 513
D:504 494 521
D:504 488 508
D:500 472 491
D:496 489 494
D:497 511 465
D:492 515 511
D:492 488 523
D:492 473 514
D:492 499 519
D:497 516 515
D:504 494 524
D:505 480 518
D:504 455 505
D:501 470 506
D:504 457 504
D:504 504 507
D:505 513 510
D:505 534 511
D:508 536 508
D:508 521 510
D:507 508 511
D:504 496 506
D:504 492 504
D:504 504 504
D:502 496 510
D:502 490 508
D:502 497 501
D:499 505 499
D:501 502 499
D:504 508 511
D:499 498 511
D:502 507 515
D:502 504 514
D:500 501 512
D:499 484 499
D:504 481 506
D:504 481 505
D:504 481 512
D:502 515 508
D:500 534 505
D:502 527 508
D:502 505 508
D:502 493 510
D:504 496 510
D:504 496 508
D:504 496 510
D:504 499 508
D:504 500 508
D:504 496 504
D:504 492 502
D:502 492 504
D:502 494 501
D:504 493 499
D:504 489 510
D:504 512 504
D:504 520 507
D:502 510 508
D:502 511 505
D:504 500 500
D:502 483 499
D:500 504 505
D:500 510 508
D:501 497 505
D:500 464 504
D:501 487 504
D:500 524 506
D:501 521 506
D:501 510 504
D:501 500 504
D:502 496 505
D:504 491 507
D:504 504 508
D:504 512 499
D:505 496 499
D:507 496 504
D:504 480 512
D:504 496 515
D:504 511 513
D:502 511 510
D:504 515 511
D:504 499 508
D:504 496 502
D:504 492 504
D:504 488 506
D:504 487 508
D:504 491 504
I:a b c
D:502 505 504
D:504 488 505
D:504 510 508
D:504 508 506
D:504 511 505
D:504 514 504
D:502 508 502
D:502 504 502
D:504 498 502
D:502 499 502
D:500 490 502
D:501 494 504
D:501 505 502
D:502 505 504
D:504 502 504
D:508 502 504
D:507 499 505
D:504 497 507
D:502 496 504
D:504 500 504
D:504 499 505
D:504 497 510
D:508 487 510
D:511 489 510
D:505 504 511
D:502 504 505
D:500 497 500
D:504 494 501
D:516 502 500
D:510 509 504
D:492 510 508
D:513 494 488
D:512 494 490
D:512 507 515
D:502 496 521
D:508 492 511
D:524 486 506
D:540 488 484
D:472 487 494
D:489 486 505
D:516 482 519
D:536 498 463
D:536 515 441
D:472 513 515
D:480 501 436
D:521 484 483
D:563 504 507
D:529 524 489
D:519 506 419
D:511 497 432
D:464 492 573
D:459 515 564
D:536 492 588
D:704 510 403
D:645 524 440
D:460 504 591
D:560 510 620
D:512 500 616
D:376 497 550
D:408 560 415
D:435 524 395
D:668 540 543
D:688 568 590
D:355 526 579
D:408 515 344
D:446 537 540
D:492 546 530
D:460 496 468
D:632 504 470
D:618 537 451
D:470 529 487
D:504 508 326
D:368 540 413
D:484 558 630
D:571 536 530
D:585 508 574
D:678 543 440
D:446 543 499
D:520 502 533
D:336 540 496
D:449 511 348
D:737 492 540
D:590 529 520
D:377 573 604
D:617 527 435
D:595 518 524
D:361 488 582
D:462 518 588
D:400 499 520
D:488 510 408
D:679 508 380
D:560 496 474
D:409 550 457
D:591 524 492
D:556 523 509
D:353 515 606
D:377 520 513
D:508 480 385
D:696 520 423
D:531 520 606
I:a b c
D:403 519 591
D:472 489 588
D:494 543 423
D:545 531 518
D:536 517 558
D:510 520 455
D:496 505 355
D:528 505 510
D:496 515 496
D:436 508 568
D:432 512 615
D:483 512 510
D:496 508 544
D:476 504 518
D:484 504 484
D:496 504 486
D:504 508 486
D:506 511 508
D:504 511 508
D:504 504 500
D:499 510 496
D:500 515 481
D:502 510 500
D:508 508 496
D:504 499 496
D:504 501 515
D:499 512 519
D:492 508 504
D:504 504 527
D:510 496 532
D:510 483 492
D:510 480 488
D:505 496 511
D:499 505 492
D:508 513 481
D:508 504 543
D:492 497 527
D:488 472 504
D:492 455 481
D:493 481 504
D:494 518 508
D:494 515 504
D:496 499 504
D:496 480 504
D:492 481 502
D:496 433 487
D:499 494 487
D:499 494 511
D:498 472 508
D:497 504 513
D:496 526 511
D:496 556 505
D:497 540 519
D:496 476 508
D:497 462 504
D:499 463 512
D:499 472 513
D:496 487 515
D:499 499 512
D:504 522 506
D:497 510 504
D:499 516 504
D:504 500 502
D:504 477 504
D:504 449 500
D:505 521 504
D:504 537 508
D:504 540 512
D:504 515 508
D:502 499 511
D:500 499 512
D:500 492 510
D:502 486 512
D:504 496 508
D:500 489 508
D:504 496 508
D:504 512 505
D:504 505 505
D:504 492 494
D:504 481 508
D:500 499 493
D:504 497 511
D:500 494 516
D:502 499 517
D:502 500 515
D:504 497 508
D:504 496 508
D:504 515 505
D:502 499 505
D:499 507 504
D:499 507 504
D:501 499 504
D:500 507 501
D:504 505 487
D:504 482 502
D:501 480 504
D:499 520 505
D:500 516 508
D:499 492 505
D:497 497 500
I:a b c
D:499 488 499
D:502 455 510
D:502 460 504
D:502 526 509
D:499 536 508
D:499 520 506
D:499 511 505
D:499 496 497
D:499 505 508
D:499 500 508
D:500 496 508
D:500 496 504
D:500 498 504
D:502 496 504
D:504 496 504
D:504 504 507
D:504 505 508
D:504 507 508
D:504 507 507
D:504 498 505
D:504 487 505
D:504 491 505
D:504 496 499
D:504 487 504
D:504 502 505
D:504 508 508
D:504 504 507
D:504 496 504
D:504 489 504
D:504 499 508
D:504 480 508
D:504 496 505
D:504 520 505
D:504 517 505
D:504 513 504
D:504 508 504
D:502 504 500
D:501 502 504
D:504 504 504
D:504 499 504
D:502 499 504
D:504 499 504
D:504 502 504
D:504 504 502
D:505 504 508
D:507 504 508
D:504 504 508
D:499 504 506
D:504 504 507
D:504 499 506
D:502 499 505
D:502 497 504
D:504 499 504
D:502 500 504
D:504 501 504
D:504 499 504
D:504 496 500
D:504 490 504
D:505 496 507
D:504 506 505
D:505 501 505
D:504 504 505
D:506 513 508
D:506 496 508
D:508 492 510
D:508 508 506
D:505 499 504
D:504 502 505
D:504 472 504
D:502 476 504
D:499 515 505
D:504 518 504
D:504 531 508
D:504 524 508
D:502 508 504
D:499 487 504
D:504 508 510
D:504 502 508
D:504 499 510
D:504 502 511
D:505 515 491
D:507 501 492
D:504 498 508
D:499 502 526
D:497 487 531
D:515 487 504
D:528 483 508
D:515 492 478
D:508 496 526
D:514 504 499
D:508 511 455
D:518 486 476
D:542 483 472
D:547 504 488
D:526 518 496
D:508 515 500
D:457 496 463
D:464 502 422
D:462 505 524
D:512 496 592
I:a b c
D:528 510 412
D:497 438 264
D:486 470 628
D:512 536 728
D:615 527 468
D:568 545 508
D:540 510 472
D:551 496 560
D:456 531 499
D:507 488 435
D:516 571 531
D:449 536 628
D:487 543 549
D:527 545 472
D:568 529 418
D:532 568 433
D:496 481 555
D:497 511 512
D:578 517 531
D:451 531 545
D:433 504 500
D:483 507 462
D:531 543 524
D:658 513 319
D:577 520 531
D:376 543 470
D:396 519 537
D:473 527 557
D:591 528 473
D:612 508 416
D:524 507 463
D:425 526 585
D:492 513 638
D:560 519 446
D:556 504 455
D:515 536 411
D:463 494 575
D:673 545 601
D:480 507 448
D:336 511 467
D:459 511 389
D:435 476 482
D:585 515 502
D:444 543 576
D:512 504 483
D:627 524 364
D:530 536 621
D:505 504 636
D:475 492 504
D:463 519 520
D:472 521 422
D:448 512 543
D:480 504 500
D:478 507 470
D:481 482 364
D:487 527 615
D:560 526 632
D:512 518 560
D:465 518 531
D:491 510 505
D:489 512 505
D:496 508 504
D:504 518 500
D:494 508 498
D:496 505 494
D:497 504 487
D:496 504 476
D:497 504 496
D:499 504 501
D:499 504 496
D:504 504 484
D:504 504 497
D:504 499 508
D:502 499 511
D:505 499 494
D:519 505 512
D:524 501 552
D:506 487 521
D:494 456 483
D:476 460 502
D:487 484 497
D:488 513 457
D:496 532 502
D:497 504 516
D:499 502 516
D:497 476 505
D:498 492 505
D:500 510 505
D:499 515 505
D:499 470 505
D:499 435 505
D:499 496 504
D:499 538 510
D:502 505 509
D:502 472 497
D:504 463 491
D:498 480 520
D:496 496 523
D:498 496 500
D:504 496 516
I:a b c
D:504 515 524
D:500 499 504
D:497 499 491
D:499 496 508
D:504 493 511
D:501 492 504
D:499 496 496
D:504 502 487
D:508 504 513
D:508 502 514
D:502 504 509
D:502 510 493
D:502 499 505
D:504 483 515
D:502 483 510
D:502 511 509
D:504 527 511
D:504 517 505
D:504 515 511
D:504 496 508
D:504 496 506
D:500 521 498
D:502 498 518
D:499 468 521
D:500 506 511
D:502 510 504
D:505 513 508
D:504 515 496
D:499 492 499
D:499 472 508
D:504 508 505
D:502 504 502
D:500 509 502
D:502 518 504
D:502 508 504
D:504 508 504
D:502 504 504
D:504 490 502
D:504 489 500
D:504 502 502
D:504 510 504
D:502 508 504
D:500 500 504
D:499 504 502
D:500 504 504
D:499 504 488
D:501 492 496
D:504 483 515
D:497 492 515
D:496 487 515
D:497 502 512
D:499 502 504
D:499 473 512
D:500 504 515
D:500 515 511
D:499 512 510
D:502 512 508
D:500 508 504
D:504 510 508
D:504 487 504
D:504 499 504
D:504 512 500
D:502 505 499
D:502 502 499
D:500 499 504
D:500 504 504
D:502 500 504
D:502 496 507
D:504 504 508
D:504 518 508
D:504 510 508
D:505 499 508
D:504 498 511
D:505 489 510
D:504 482 508
D:505 515 510
D:506 499 508
D:508 496 511
D:505 492 504
D:505 508 499
D:508 504 511
D:511 508 515
D:505 513 514
D:505 510 510
D:504 518 508
D:504 518 510
D:504 499 511
D:504 487 511
D:504 511 508
D:504 516 504
D:506 499 505
D:505 496 508
D:502 494 504
D:504 499 504
D:504 492 499
D:504 486 505
D:504 502 504
D:504 490 504
D:502 499 504
D:504 500 504
I:a b c
D:508 520 511
D:512 521 510
D:505 515 502
D:501 453 499
D:499 476 504
D:504 492 505
D:505 483 504
D:512 508 492
D:504 527 480
D:499 512 489
D:497 507 497
D:499 480 520
D:502 492 515
D:512 472 508
D:510 497 499
D:504 526 499
D:504 520 502
D:502 504 486
D:499 492 526
D:521 487 540
D:524 483 456
D:496 501 489
D:500 548 543
D:504 512 526
D:517 487 457
D:521 496 430
D:528 488 487
D:527 504 481
D:515 499 455
D:515 507 538
D:488 496 611
D:448 489 545
D:455 483 504
D:488 496 550
D:558 496 451
D:569 492 406
D:558 504 558
D:532 488 446
D:432 517 504
D:524 521 593
D:556 477 529
D:483 492 534
D:470 530 460
D:545 513 489
D:579 519 412
D:467 497 511
D:542 527 499
D:540 500 473
D:480 514 636
D:487 532 620
D:600 568 412
D:563 540 480
D:392 524 502
D:499 510 321
D:666 467 377
D:536 560 632
D:408 536 615
D:391 560 582
D:457 518 425
D:534 478 463
D:536 508 600
D:453 566 466
D:508 538 528
D:633 511 510
D:763 530 473
D:455 508 432
D:358 529 474
D:368 483 608
D:504 550 545
D:540 539 492
D:516 524 492
D:609 534 441
D:423 536 432
D:480 504 455
D:595 568 480
D:527 524 659
D:443 507 620
D:536 492 510
D:513 489 348
D:490 568 504
D:428 536 531
D:456 542 444
D:531 521 462
D:575 468 544
D:671 499 378
D:403 513 563
D:402 521 443
D:512 504 425
D:496 513 664
D:489 531 652
D:485 543 593
D:489 546 540
D:492 536 508
D:499 494 478
D:493 483 484
D:494 497 499
D:496 523 504
D:494 519 483
D:499 484 486
D:500 488 491
I:a b c
D:518 511 502
D:535 511 504
D:527 499 500
D:508 504 511
D:487 499 492
D:472 497 504
D:480 488 480
D:480 487 508
D:487 476 519
D:496 508 502
D:496 524 487
D:496 512 489
D:504 505 457
D:508 499 483
D:500 496 497
D:499 423 504
D:497 428 504
D:496 492 509
D:493 531 508
D:494 496 510
D:502 462 504
D:505 521 488
D:500 527 502
D:497 499 504
D:499 496 515
D:500 504 518
D:504 487 523
D:508 484 519
D:501 487 496
D:496 508 496
D:499 492 508
D:496 460 506
D:492 468 484
D:496 518 496
D:496 502 508
D:496 500 504
D:499 483 497
D:498 504 497
D:499 508 496
D:504 526 521
D:496 515 521
D:496 490 527
D:502 510 519
D:500 507 510
D:499 463 511
D:504 462 512
D:504 494 511
D:504 515 511
D:504 491 510
D:504 487 510
D:504 506 512
D:507 505 502
D:505 515 504
D:508 512 513
D:504 510 515
D:504 496 513
D:504 502 510
D:504 504 508
D:502 492 508
D:499 492 508
D:499 489 504
D:502 476 499
D:502 487 505
D:500 496 508
D:502 497 505
D:500 496 510
D:500 494 499
D:502 489 496
D:504 500 513
D:499 515 515
D:500 515 513
D:501 510 513
D:499 504 511
D:499 505 508
D:501 502 508
D:504 504 508
D:504 494 513
D:504 487 508
D:502 487 508
D:502 489 505
D:504 502 504
D:499 539 505
D:499 524 505
D:501 480 504
D:500 492 504
D:502 499 504
D:502 499 505
D:501 519 508
D:499 504 504
D:504 481 504
D:504 486 504
D:502 480 504
D:505 496 502
D:508 500 500
D:504 504 504
D:502 499 504
D:504 505 497
D:511 498 511
D:510 494 511
D:507 502 502
I:a b c
