 504 524
D:488 487 483
D:524 488 464
D:524 531 496
D:465 536 533
D:463 496 504
D:504 483 475
D:531 492 470
D:508 540 516
D:455 521 528
D:475 487 496
D:513 485 472
D:531 515 483
D:484 545 531
D:451 504 518
D:489 483 484
D:522 483 464
D:524 530 499
D:465 534 534
D:463 490 505
D:504 482 476
D:531 494 470
D:508 542 519
D:456 516 529
D:480 487 498
D:519 483 480
D:538 511 490
D:492 542 537
D:460 499 521
D:498 481 489
D:531 481 472
D:531 527 502
D:473 532 536
D:470 489 508
D:511 480 480
D:536 496 470
D:511 542 521
D:457 515 531
D:480 484 496
D:515 481 470
D:529 513 487
D:483 543 536
D:454 504 519
D:489 483 484
D:521 486 465
D:521 529 499
D:464 534 529
D:462 496 504
D:502 483 476
D:528 499 470
D:504 543 522
D:451 516 531
D:476 486 497
D:512 483 472
D:527 515 483
D:480 543 532
D:448 499 516
D:487 482 485
D:519 487 467
D:519 527 499
D:463 531 535
D:462 491 504
D:504 480 476
D:529 496 472
D:505 537 520
D:454 516 526
D:478 484 492
D:515 483 470
D:531 515 487
D:483 538 536
D:456 496 522
D:496 482 492
D:526 487 472
D:522 532 508
I:a b c
D:455 517 531
D:480 483 499
D:518 481 473
D:534 512 487
D:484 540 534
D:455 496 516
D:492 481 483
D:526 486 469
D:524 530 504
D:464 528 536
D:463 492 504
D:504 483 478
D:527 497 468
D:499 545 519
D:451 516 530
D:480 483 496
D:515 486 470
D:527 518 483
D:480 544 529
D:454 498 512
D:494 483 480
D:526 486 465
D:520 536 504
D:463 534 536
D:463 487 504
D:504 484 476
D:528 499 472
D:500 542 522
D:451 513 524
D:477 485 492
D:515 481 472
D:529 515 487
D:480 543 531
D:454 496 515
D:496 481 483
D:526 487 467
D:520 533 505
D:463 531 536
D:467 487 504
D:508 481 476
D:531 497 472
D:504 543 527
D:456 513 532
D:483 483 497
D:520 481 473
D:536 513 492
D:486 544 540
D:460 500 519
D:497 483 487
D:528 483 472
D:524 531 508
D:464 532 537
D:470 492 506
D:511 484 480
D:536 499 474
D:504 543 527
D:457 513 529
D:483 483 496
D:520 483 472
D:532 516 487
D:480 540 531
D:455 496 512
D:496 481 483
D:528 486 465
D:520 536 507
D:462 528 531
D:465 489 500
D:506 484 473
D:529 502 472
D:499 546 520
D:452 513 521
D:480 484 489
D:517 484 467
D:529 518 486
D:480 543 533
D:455 502 516
D:496 486 483
D:526 488 467
D:519 536 508
D:462 531 536
D:467 490 502
D:508 482 476
D:531 502 474
D:499 545 524
D:451 512 526
D:480 484 492
D:515 483 470
D:527 521 489
D:476 542 537
D:455 496 520
D:496 483 490
D:527 483 472
D:519 531 511
D:463 528 537
D:472 487 504
D:513 481 476
D:536 499 473
D:504 542 527
D:457 506 527
D:483 484 492
I:a b c
D:527 487 468
D:519 536 504
D:464 527 530
D:470 489 508
D:508 473 480
D:529 492 476
D:497 544 521
D:451 519 524
D:476 476 499
D:515 455 480
D:526 516 508
D:472 538 536
D:457 489 500
D:497 476 460
D:527 482 448
D:520 521 507
D:465 537 550
D:473 496 481
D:499 480 454
D:524 515 465
D:497 560 519
D:457 513 519
D:483 487 483
D:518 481 467
D:526 508 489
D:480 544 536
D:448 494 504
D:484 486 487
D:532 488 472
D:527 531 511
D:464 520 527
D:454 480 500
D:505 481 494
D:531 496 480
D:504 551 529
D:458 516 547
D:491 489 527
D:525 470 471
D:524 507 486
D:473 526 534
D:451 504 510
D:502 481 482
D:527 478 488
D:527 551 500
D:464 537 524
D:467 482 502
D:510 502 472
D:536 504 469
D:492 544 519
D:452 515 526
D:483 490 496
D:507 483 480
D:530 526 493
D:480 547 540
D:456 496 521
D:492 478 492
D:527 480 472
D:519 537 497
D:460 532 518
D:460 491 489
D:510 487 465
D:529 508 472
D:500 551 524
D:451 513 524
D:481 483 489
D:515 483 467
D:527 526 492
D:473 548 536
D:451 504 515
D:489 487 484
D:523 487 470
D:515 539 510
D:460 527 534
D:467 492 501
D:508 487 474
D:531 504 476
D:496 543 524
D:448 505 518
D:483 480 487
D:524 483 467
D:531 526 492
D:475 543 536
D:458 496 511
D:500 480 487
D:529 486 474
D:519 534 517
D:460 524 536
D:470 483 504
D:513 476 478
D:536 504 484
D:500 547 534
D:455 507 528
D:487 480 496
D:520 472 472
D:531 523 496
D:480 543 540
D:462 496 512
D:500 480 481
D:529 486 467
D:518 534 512
I:a b c
D:454 512 527
D:483 487 492
D:518 483 467
D:526 524 486
D:472 543 531
D:454 496 510
D:494 483 480
D:524 492 463
D:514 539 511
D:459 527 533
D:467 489 497
D:508 486 473
D:529 504 476
D:494 547 529
D:449 511 522
D:480 483 491
D:516 484 470
D:526 524 496
D:472 543 536
D:455 496 512
D:496 483 480
D:526 489 470
D:515 536 513
D:457 526 536
D:472 487 502
D:511 476 473
D:534 499 483
D:499 543 533
D:457 511 531
D:489 484 496
D:524 483 470
D:532 524 497
D:478 543 540
D:460 496 515
D:499 480 484
D:529 492 472
D:515 540 514
D:461 526 536
D:476 488 500
D:515 482 472
D:536 507 480
D:500 548 529
D:456 510 524
D:487 483 491
D:523 487 467
D:529 526 488
D:476 540 534
D:460 496 512
D:499 481 480
D:526 489 463
D:511 540 508
D:455 525 529
D:470 487 496
D:510 483 472
D:531 507 473
D:494 547 527
D:452 511 521
D:484 482 488
D:520 488 470
D:528 528 494
D:476 543 536
D:460 494 510
D:502 481 480
D:530 490 468
D:515 539 515
D:459 522 531
D:473 483 499
D:512 481 476
D:533 504 480
D:493 547 529
D:454 507 521
D:484 485 488
D:519 483 467
D:527 524 496
D:473 540 540
D:462 489 515
D:504 480 487
D:531 492 476
D:515 542 519
D:458 519 537
D:472 483 499
D:512 480 473
D:534 504 478
D:494 543 528
D:452 508 524
D:488 483 488
D:524 485 470
D:529 528 498
D:473 541 537
D:460 496 512
D:502 480 480
D:530 492 467
D:511 544 511
D:455 524 528
D:473 486 498
D:514 483 472
D:532 507 473
D:492 542 527
D:454 506 520
D:487 483 486
I:a b c
D:527 488 464
D:511 540 513
D:455 525 531
D:472 487 499
D:511 483 472
D:531 505 480
D:492 543 529
D:452 506 524
D:486 480 488
D:519 483 468
D:526 527 496
D:470 539 536
D:457 494 511
D:499 483 476
D:524 489 462
D:508 530 511
D:457 518 533
D:472 492 500
D:512 481 472
D:531 513 480
D:492 542 541
D:454 508 542
D:487 472 492
D:515 457 488
D:529 520 489
D:475 542 540
D:462 505 560
D:508 475 499
D:530 463 441
D:514 532 492
D:463 523 515
D:484 480 487
D:508 467 460
D:540 524 480
D:505 575 520
D:463 508 515
D:483 483 486
D:504 480 472
D:526 525 496
D:472 538 524
D:440 483 502
D:493 482 486
D:545 487 473
D:515 539 515
D:441 519 527
D:464 487 497
D:510 465 483
D:536 509 504
D:478 551 575
D:454 489 568
D:488 470 460
D:508 489 444
D:534 526 487
D:472 531 506
D:457 511 491
D:515 486 474
D:534 472 465
D:510 560 502
D:459 543 523
D:459 491 547
D:521 496 486
D:540 512 476
D:493 536 518
D:446 510 519
D:486 468 483
D:521 496 466
D:527 540 494
D:478 542 536
D:467 499 524
D:502 487 496
D:527 492 480
D:504 544 527
D:454 524 540
D:467 487 505
D:519 487 480
D:534 512 486
D:497 547 534
D:459 504 526
D:492 486 488
D:524 486 472
D:529 531 504
D:472 540 540
D:463 492 511
D:508 489 480
D:531 496 470
D:511 547 515
D:455 526 526
D:476 486 494
D:524 483 470
D:542 511 478
D:496 546 526
D:436 500 517
D:480 487 487
D:518 487 465
D:522 527 499
D:470 536 536
D:461 492 508
D:500 483 480
D:528 496 470
D:510 542 519
I:a b c
D:451 502 524
D:487 484 487
D:519 484 465
D:524 529 504
D:469 536 542
D:460 493 518
D:501 476 483
D:529 494 473
D:511 543 519
D:459 523 531
D:480 487 496
D:519 473 476
D:537 508 487
D:496 547 540
D:460 499 527
D:494 480 492
D:526 481 472
D:527 526 502
D:468 531 536
D:460 487 508
D:502 478 480
D:527 492 476
D:507 542 520
D:453 524 532
D:474 481 499
D:513 478 476
D:531 508 486
D:486 543 536
D:450 499 519
D:485 480 483
D:518 486 463
D:521 531 502
D:468 536 536
D:462 489 504
D:504 483 478
D:530 492 467
D:511 540 511
D:455 529 531
D:476 489 494
D:514 487 470
D:531 512 480
D:488 547 531
D:455 504 519
D:492 482 487
D:526 481 470
D:527 529 500
D:469 536 536
D:462 489 508
D:504 482 480
D:529 492 470
D:510 542 519
D:456 519 531
D:476 483 497
D:515 480 476
D:536 510 489
D:492 545 540
D:460 501 526
D:496 481 492
D:527 481 473
D:527 531 504
D:470 537 537
D:465 489 508
D:504 478 480
D:531 493 472
D:510 544 520
D:456 519 532
D:478 483 497
D:515 481 476
D:534 511 486
D:488 547 534
D:456 499 522
D:492 480 487
D:526 483 470
D:527 528 499
D:467 536 531
D:463 489 502
D:504 483 473
D:529 497 467
D:505 544 515
D:452 518 524
D:473 483 493
D:513 481 468
D:529 513 480
D:485 545 528
D:453 504 519
D:488 480 487
D:524 485 467
D:524 528 499
D:470 536 537
D:467 488 510
D:508 481 481
D:536 492 473
D:511 540 518
D:456 519 524
D:481 486 489
D:515 481 467
D:531 511 480
D:486 544 527
D:454 499 520
D:492 480 488
I:a b c
D:533 492 475
D:511 536 521
D:457 518 536
D:476 487 504
D:515 481 478
D:536 509 488
D:492 543 536
D:457 497 519
D:493 476 485
D:525 481 468
D:528 527 500
D:470 534 531
D:465 488 500
D:508 483 476
D:529 486 480
D:508 540 544
D:457 518 536
D:465 475 507
D:496 467 500
D:531 511 481
D:483 543 492
D:449 507 510
D:478 486 481
D:513 483 454
D:526 524 494
D:472 500 518
D:462 473 484
D:489 487 463
D:536 524 455
D:521 563 508
D:460 517 524
D:472 492 486
D:519 487 463
D:539 502 483
D:480 540 531
D:449 492 514
D:475 472 492
D:542 488 472
D:529 539 505
D:468 524 540
D:452 506 532
D:502 476 541
D:510 480 510
D:497 531 534
D:448 487 530
D:497 502 476
D:527 470 499
D:519 508 496
D:491 550 504
D:460 511 491
D:481 474 481
D:523 496 462
D:527 527 511
D:480 529 513
D:472 499 492
D:518 489 463
D:524 510 469
D:483 557 519
D:449 531 536
D:492 486 499
D:526 489 472
D:529 526 485
D:490 551 538
D:441 496 519
D:488 483 487
D:527 480 472
D:519 534 504
D:463 537 547
D:465 497 504
D:508 481 470
D:532 510 472
D:508 554 520
D:454 520 527
D:473 492 492
D:512 489 472
D:531 521 489
D:489 545 531
D:460 496 515
D:488 481 487
D:518 488 472
D:522 533 508
D:460 526 539
D:460 487 504
D:504 488 476
D:526 502 472
D:526 547 518
D:473 510 521
D:474 486 497
D:510 483 473
D:524 521 493
D:480 546 540
D:451 499 526
D:492 480 496
D:524 485 477
D:520 534 511
D:465 529 543
D:469 486 508
D:511 476 476
D:536 489 483
D:510 542 529
I:a b c
D:462 496 529
D:499 484 497
D:531 486 467
D:527 529 504
D:470 531 537
D:470 487 507
D:510 480 483
D:534 496 481
D:504 544 519
D:451 519 519
D:478 480 492
D:515 484 472
D:527 517 486
D:480 545 537
D:451 497 519
D:489 480 484
D:521 480 467
D:519 531 504
D:460 532 532
D:462 487 502
D:504 476 473
D:528 494 472
D:504 540 521
D:454 513 526
D:478 487 494
D:518 483 475
D:531 519 483
D:481 544 531
D:456 499 512
D:496 480 481
D:527 486 460
D:523 536 497
D:464 531 530
D:467 487 499
D:508 480 472
D:531 497 472
D:506 545 526
D:455 512 532
D:482 481 496
D:519 476 472
D:532 511 488
D:487 543 536
D:462 500 515
D:499 481 487
D:528 483 469
D:520 536 508
D:463 533 536
D:467 487 504
D:511 480 476
D:532 497 473
D:501 545 526
D:454 510 527
D:483 478 496
D:519 480 472
D:531 516 489
D:480 543 532
D:451 496 511
D:491 483 480
D:521 487 463
D:513 536 504
D:460 534 531
D:467 483 497
D:508 481 472
D:532 494 470
D:504 543 523
D:455 516 524
D:483 485 490
D:519 483 467
D:531 519 486
D:481 543 532
D:460 496 517
D:499 480 483
D:527 483 467
D:519 534 505
D:463 527 536
D:467 486 504
D:508 483 478
D:530 499 476
D:499 542 524
D:452 511 529
D:481 481 497
D:519 480 476
D:532 518 498
D:482 544 540
D:460 497 522
D:497 480 488
D:527 480 472
D:519 532 512
D:462 532 540
D:467 485 506
D:508 481 480
D:530 499 476
D:499 545 524
D:452 512 527
D:481 482 496
D:519 482 472
D:529 515 491
D:478 540 536
D:454 498 510
D:494 481 483
I:a b c
D:529 502 478
D:496 548 528
D:448 513 521
D:472 476 496
D:515 482 467
D:521 520 514
D:463 527 591
D:455 483 496
D:492 487 451
D:527 480 460
D:516 512 508
D:455 491 543
D:472 487 530
D:519 476 463
D:540 502 448
D:496 572 496
D:455 518 496
D:476 472 472
D:514 504 451
D:521 531 480
D:472 540 529
D:463 500 514
D:499 478 476
D:518 483 476
D:534 531 515
D:465 526 540
D:467 483 521
D:512 463 512
D:529 508 540
D:472 542 543
D:449 507 502
D:504 470 502
D:528 470 457
D:531 515 528
D:472 536 524
D:464 489 470
D:492 466 451
D:528 505 444
D:515 542 496
D:457 524 521
D:483 519 497
D:500 488 470
D:526 504 472
D:497 556 519
D:457 491 531
D:499 483 489
D:527 492 472
D:519 529 492
D:472 544 551
D:463 505 512
D:508 486 489
D:531 492 460
D:519 543 502
D:460 527 542
D:470 487 510
D:514 476 480
D:528 504 487
D:494 547 518
D:462 513 515
D:488 486 484
D:517 486 467
D:526 528 496
D:474 547 536
D:460 492 515
D:499 486 483
D:523 492 469
D:508 538 513
D:460 527 540
D:476 490 508
D:513 480 480
D:536 492 480
D:505 548 529
D:455 512 527
D:487 488 496
D:524 478 469
D:532 531 494
D:480 546 536
D:455 497 515
D:492 481 481
D:524 484 467
D:520 540 510
D:454 527 536
D:460 484 500
D:510 476 472
D:528 499 478
D:489 544 526
D:451 510 522
D:484 486 487
D:524 480 467
D:529 526 502
D:475 542 536
D:460 497 508
D:501 474 480
D:532 476 467
D:519 525 517
D:462 524 536
D:473 489 496
D:512 488 470
D:534 508 481
D:496 549 536
I:a b c
D:456 497 513
D:497 480 487
D:527 488 474
D:512 539 515
D:455 524 536
D:463 483 497
D:505 480 472
D:529 497 480
D:493 543 527
D:451 510 527
D:480 487 492
D:515 486 472
D:524 524 492
D:472 542 534
D:456 496 517
D:499 478 489
D:529 488 476
D:518 536 515
D:460 523 540
D:472 484 504
D:511 480 477
D:534 508 481
D:498 543 531
D:455 508 524
D:486 478 487
D:521 488 467
D:530 527 492
D:476 547 537
D:458 497 511
D:498 472 480
D:529 492 468
D:517 540 513
D:457 524 534
D:473 492 502
D:512 483 472
D:531 508 476
D:496 548 524
D:453 511 520
D:484 483 487
D:521 481 472
D:529 524 496
D:473 539 534
D:457 490 510
D:499 483 483
D:529 487 472
D:521 543 518
D:467 527 540
D:472 488 504
D:508 480 474
D:531 504 475
D:492 543 526
D:452 504 520
D:486 482 487
D:521 480 467
D:527 524 494
D:475 540 534
D:460 488 511
D:500 484 487
D:531 492 476
D:519 542 522
D:462 526 539
D:478 483 504
D:515 480 480
D:537 504 484
D:499 545 534
D:456 504 526
D:489 477 489
D:524 484 472
D:527 526 496
D:476 542 536
D:463 494 513
D:500 478 480
D:531 489 472
D:515 536 511
D:460 521 533
D:472 487 502
D:511 481 476
D:531 508 476
D:492 547 526
D:451 504 519
D:486 482 486
D:520 484 463
D:527 526 492
D:472 542 534
D:460 494 505
D:499 481 476
D:529 494 468
D:513 543 510
D:456 523 529
D:472 487 496
D:511 480 467
D:529 508 476
D:487 545 528
D:455 511 529
D:487 483 488
D:519 476 472
D:524 526 492
D:467 546 536
D:457 484 522
D:504 480 476
I:a b c
D:529 508 468
D:487 536 560
D:441 480 558
D:481 481 487
D:531 492 438
D:537 528 499
D:472 543 534
D:465 480 492
D:497 455 472
D:537 492 459
D:521 545 508
D:455 505 529
D:476 500 515
D:524 489 511
D:540 504 462
D:494 556 508
D:452 496 526
D:481 476 498
D:526 472 452
D:515 527 496
D:472 537 526
D:457 496 499
D:496 484 510
D:521 488 473
D:508 543 511
D:473 500 547
D:486 494 478
D:492 483 441
D:522 500 460
D:487 563 529
D:455 511 519
D:490 476 508
D:508 460 457
D:516 532 483
D:481 543 531
D:463 500 496
D:499 499 474
D:534 504 481
D:490 543 526
D:444 523 534
D:475 486 534
D:504 473 481
D:524 517 473
D:499 549 515
D:448 508 504
D:502 492 480
D:528 488 484
D:517 525 521
D:467 528 527
D:476 483 497
D:513 478 483
D:543 499 473
D:521 542 514
D:463 519 534
D:475 480 500
D:504 486 477
D:528 513 486
D:486 546 536
D:453 504 524
D:491 492 494
D:521 489 472
D:524 533 504
D:468 536 531
D:457 492 504
D:502 483 476
D:529 497 472
D:510 544 513
D:463 520 528
D:480 487 493
D:508 487 467
D:516 513 480
D:494 550 529
D:451 501 518
D:483 481 486
D:519 487 469
D:518 530 504
D:463 536 542
D:457 487 510
D:504 480 478
D:529 499 467
D:508 551 520
D:456 520 528
D:480 485 492
D:519 485 467
D:536 504 480
D:492 547 540
D:459 499 523
D:496 478 480
D:530 481 467
D:529 534 508
D:472 532 537
D:467 487 508
D:510 483 483
D:536 496 478
D:511 544 526
D:456 518 533
D:480 481 496
D:517 476 472
D:536 510 487
D:487 543 536
I:a b c
D:465 487 510
D:508 480 481
D:531 487 472
D:506 542 519
D:455 519 532
D:476 486 497
D:516 487 472
D:532 516 484
D:487 543 534
D:455 502 519
D:492 473 483
D:524 488 467
D:524 534 496
D:467 540 533
D:463 489 508
D:506 481 480
D:532 496 467
D:508 544 515
D:454 518 527
D:476 484 496
D:515 480 469
D:531 507 480
D:486 547 534
D:455 502 519
D:493 480 483
D:526 483 468
D:524 537 504
D:467 538 536
D:465 490 508
D:504 480 478
D:529 496 472
D:504 545 519
D:452 518 527
D:475 487 494
D:514 478 475
D:531 510 486
D:481 540 532
D:451 500 515
D:491 481 483
D:525 483 468
D:524 528 504
D:470 536 541
D:469 491 510
D:508 480 483
D:532 492 472
D:507 543 524
D:455 513 532
D:480 481 499
D:518 483 473
D:532 516 488
D:486 545 536
D:455 499 518
D:493 480 487
D:526 481 472
D:520 531 504
D:464 536 537
D:461 492 505
D:504 481 476
D:529 496 470
D:504 543 521
D:453 513 528
D:476 480 492
D:514 478 467
D:528 520 481
D:480 551 529
D:453 500 513
D:491 476 480
D:521 487 465
D:518 536 504
D:460 536 536
D:463 489 505
D:505 480 480
D:527 499 473
D:505 548 520
D:458 517 527
D:485 480 496
D:524 480 474
D:540 518 487
D:488 545 536
D:463 497 518
D:499 480 487
D:531 480 468
D:524 527 502
D:465 531 536
D:467 486 506
D:504 484 476
D:529 502 476
D:504 545 526
D:455 506 531
D:480 484 500
D:518 482 473
D:531 513 489
D:482 550 534
D:456 496 518
D:496 478 486
D:528 481 467
D:524 534 504
D:465 531 531
D:476 488 504
D:510 484 472
I:a b c
D:531 519 480
D:480 551 536
D:449 496 527
D:492 472 481
D:524 472 465
D:527 534 508
D:462 540 542
D:467 482 512
D:502 456 483
D:530 476 440
D:490 563 543
D:452 531 526
D:480 487 465
D:520 487 448
D:531 526 472
D:489 536 521
D:460 483 518
D:518 463 480
D:524 483 460
D:540 528 492
D:527 528 529
D:422 466 493
D:480 444 472
D:540 476 472
D:512 563 519
D:476 527 527
D:483 514 502
D:526 489 448
D:544 524 476
D:501 550 514
D:460 482 516
D:504 472 476
D:531 470 470
D:505 537 499
D:480 537 527
D:480 501 504
D:488 496 487
D:552 489 481
D:520 547 543
D:440 519 570
D:466 468 507
D:519 476 484
D:540 516 480
D:463 549 515
D:455 519 500
D:496 491 487
D:520 488 476
D:560 540 506
D:483 529 532
D:440 488 508
D:502 491 488
D:552 489 480
D:524 545 526
D:440 519 536
D:478 481 512
D:511 462 483
D:520 510 492
D:478 556 533
D:446 505 519
D:486 480 494
D:521 496 476
D:512 542 505
D:466 543 544
D:468 489 519
D:510 482 489
D:521 489 481
D:497 536 528
D:451 499 540
D:483 499 508
D:508 490 484
D:513 512 499
D:466 560 547
D:455 511 531
D:502 489 501
D:552 489 482
D:508 534 519
D:448 532 550
D:459 489 520
D:497 484 492
D:511 500 496
D:489 547 542
D:451 515 540
D:480 482 504
D:511 470 480
D:524 524 497
D:480 531 543
D:456 499 523
D:496 487 488
D:527 489 474
D:519 536 513
D:462 531 540
D:469 496 508
D:509 483 480
D:531 504 478
D:498 547 531
D:448 508 531
D:480 483 496
D:514 485 474
D:524 520 492
D:476 542 532
I:a b c
D:462 493 500
D:504 485 478
D:526 502 480
D:496 542 531
D:448 509 534
D:476 486 499
D:510 483 476
D:521 517 501
D:472 536 543
D:451 490 513
D:487 472 480
D:523 487 465
D:515 537 513
D:462 531 536
D:470 487 497
D:504 480 472
D:529 504 476
D:502 550 526
D:460 511 519
D:486 486 483
D:518 476 462
D:528 518 497
D:478 540 536
D:444 508 511
D:499 487 481
D:531 487 472
D:524 543 512
D:468 531 534
D:476 489 499
D:515 490 473
D:536 504 476
D:507 547 534
D:461 515 526
D:492 483 488
D:527 478 466
D:537 528 496
D:483 540 536
D:465 508 508
D:504 485 476
D:528 497 463
D:521 547 510
D:467 533 531
D:467 492 496
D:500 484 470
D:529 505 478
D:499 553 527
D:455 508 518
D:488 487 483
D:524 476 462
D:531 524 496
D:481 550 536
D:460 496 510
D:499 480 478
D:528 494 466
D:518 540 516
D:463 528 536
D:472 483 496
D:511 484 472
D:529 511 480
D:496 551 528
D:454 513 521
D:490 486 488
D:521 475 466
D:526 519 496
D:480 544 536
D:460 499 510
D:499 488 481
D:526 492 473
D:521 539 526
D:465 524 540
D:476 484 504
D:512 480 480
D:534 507 485
D:502 551 543
D:455 508 529
D:486 488 488
D:523 486 467
D:534 524 497
D:481 542 536
D:457 496 511
D:496 476 480
D:527 480 470
D:518 543 513
D:460 540 531
D:472 496 497
D:508 487 468
D:527 511 470
D:497 550 524
D:454 504 522
D:481 483 483
D:515 483 462
D:524 524 499
D:476 545 548
D:455 492 502
D:494 483 480
D:520 483 458
D:505 526 526
D:462 532 537
D:463 487 482
D:504 480 463
I:a b c
D:531 547 480
D:481 554 531
D:454 476 499
D:483 481 462
D:527 463 456
D:524 560 511
D:460 518 527
D:462 465 510
D:504 492 476
D:540 520 476
D:499 548 524
D:448 516 525
D:481 492 473
D:519 494 461
D:532 520 508
D:484 539 542
D:465 484 527
D:502 481 512
D:519 499 480
D:508 558 508
D:449 531 560
D:467 483 540
D:512 489 462
D:539 507 463
D:489 542 515
D:449 492 504
D:470 505 476
D:536 499 463
D:531 519 496
D:483 553 540
D:440 492 516
D:488 480 484
D:518 483 476
D:502 552 520
D:460 540 536
D:467 497 493
D:494 480 480
D:519 510 486
D:502 563 558
D:460 508 547
D:486 487 472
D:518 483 448
D:527 539 483
D:484 551 545
D:457 483 512
D:492 476 481
D:535 509 463
D:514 560 513
D:453 543 534
D:460 492 497
D:507 480 472
D:540 511 481
D:496 561 536
D:456 517 521
D:492 488 488
D:504 488 468
D:521 526 496
D:476 551 540
D:463 504 519
D:508 488 490
D:558 496 480
D:544 547 531
D:449 531 543
D:450 487 513
D:486 485 481
D:522 508 483
D:505 542 534
D:455 510 523
D:489 480 486
D:521 487 467
D:524 531 502
D:480 542 536
D:467 500 510
D:499 483 473
D:529 491 474
D:513 548 520
D:460 536 528
D:468 477 494
D:513 483 472
D:540 504 480
D:488 550 529
D:448 521 519
D:486 489 480
D:522 487 460
D:527 529 494
D:476 544 532
D:460 496 505
D:496 480 476
D:526 486 465
D:513 540 515
D:460 527 531
D:472 480 507
D:515 472 480
D:536 508 481
D:501 542 531
D:460 506 522
D:488 483 481
D:524 480 463
D:531 528 498
D:480 547 537
I:a b c
D:472 488 498
D:508 483 472
D:531 504 478
D:496 548 533
D:455 512 529
D:487 480 487
D:522 483 472
D:536 521 505
D:487 548 543
D:462 497 512
D:496 480 483
D:518 487 476
D:512 540 519
D:460 526 535
D:472 482 498
D:511 480 472
D:531 501 480
D:497 544 532
D:458 498 524
D:492 480 490
D:519 486 463
D:528 528 496
D:480 553 540
D:460 496 504
D:499 485 473
D:526 488 468
D:524 547 515
D:467 536 526
D:467 491 489
D:519 483 466
D:537 508 476
D:492 551 525
D:454 508 518
D:486 481 484
D:519 483 467
D:521 524 496
D:464 544 536
D:452 492 510
D:499 483 480
D:527 489 470
D:513 540 515
D:460 527 532
D:472 480 492
D:511 470 475
D:531 508 480
D:496 556 537
D:453 504 523
D:485 480 487
D:519 487 467
D:529 530 496
D:476 550 536
D:459 496 508
D:500 481 487
D:531 481 472
D:518 537 519
D:463 524 536
D:473 486 501
D:510 481 475
D:532 499 487
D:504 547 540
D:458 511 526
D:490 483 488
D:520 480 467
D:527 522 499
D:480 542 540
D:462 498 511
D:500 483 482
D:527 486 472
D:516 545 517
D:462 529 534
D:472 487 497
D:508 482 468
D:525 508 480
D:492 549 534
D:454 511 521
D:483 486 485
D:516 484 465
D:524 524 497
D:476 543 536
D:460 489 508
D:502 478 476
D:527 490 472
D:516 546 519
D:463 527 531
D:472 487 496
D:508 478 472
D:526 504 486
D:489 543 536
D:451 510 520
D:489 480 484
D:515 485 473
D:518 523 508
D:467 543 531
D:455 492 504
D:496 481 473
D:522 486 467
D:513 543 516
D:454 513 531
D:468 486 496
D:508 484 476
I:a b c
D:520 529 506
D:473 547 540
D:464 489 505
D:500 481 483
D:520 489 472
D:524 545 553
D:467 508 545
D:468 470 512
D:516 469 481
D:540 508 486
D:497 543 508
D:454 527 524
D:487 473 465
D:517 486 455
D:540 531 496
D:480 548 531
D:457 488 505
D:499 487 499
D:528 480 475
D:526 549 506
D:463 527 516
D:460 488 487
D:511 487 472
D:531 520 480
D:496 558 531
D:436 512 512
D:483 480 482
D:510 477 473
D:524 511 492
D:476 544 528
D:465 494 512
D:497 485 480
D:527 491 481
D:524 540 526
D:455 531 524
D:457 478 480
