462 502
D:505 467 504
D:528 496 465
D:496 571 480
D:451 518 530
D:480 470 513
D:512 470 489
D:526 528 459
D:476 572 502
D:454 494 531
D:492 465 508
D:522 475 478
D:512 558 463
D:456 551 523
D:466 480 525
D:507 467 501
D:528 496 463
D:496 571 480
D:451 515 531
D:482 468 518
D:518 467 494
D:529 526 462
D:476 568 505
D:460 490 534
D:497 463 511
D:527 474 476
D:515 558 465
D:460 545 524
D:472 473 526
D:508 463 501
D:528 496 465
D:496 568 489
D:455 510 540
D:486 465 524
D:520 463 497
D:528 524 465
D:476 562 510
D:460 488 536
D:499 464 511
D:526 473 480
D:513 558 470
D:460 543 528
D:472 472 527
D:510 466 506
D:530 496 465
D:496 569 487
D:454 508 536
D:486 464 518
D:516 467 492
D:524 528 462
D:472 566 508
D:456 488 527
D:494 466 504
D:520 476 472
D:508 558 465
D:454 541 521
D:469 476 522
D:505 467 499
D:526 499 462
D:489 568 485
D:451 510 531
D:483 467 518
D:515 472 492
D:523 534 462
D:472 564 508
D:459 488 530
D:497 468 508
D:524 480 476
D:510 560 467
D:456 536 524
D:472 472 522
D:508 464 499
D:527 499 463
D:489 568 486
D:451 507 534
D:486 463 524
D:520 463 498
D:526 529 467
D:472 557 513
D:463 480 534
D:504 462 513
D:527 476 477
D:511 558 470
D:458 532 529
D:476 472 526
D:512 465 499
D:531 500 462
D:493 568 488
D:456 505 531
D:489 466 516
I:a b c
D:526 476 476
D:508 558 472
D:459 536 524
D:472 473 519
D:508 470 499
D:527 508 463
D:487 572 486
D:451 507 527
D:487 467 511
D:519 470 486
D:521 536 456
D:468 560 508
D:463 483 527
D:502 467 508
D:526 482 473
D:508 560 469
D:456 536 524
D:474 470 520
D:511 468 504
D:528 508 463
D:488 572 490
D:455 504 531
D:492 464 512
D:521 465 489
D:524 540 461
D:470 561 511
D:464 483 529
D:504 467 508
D:527 482 473
D:508 560 468
D:456 528 524
D:476 472 528
D:512 467 507
D:531 508 468
D:492 569 496
D:460 504 537
D:492 469 518
D:524 472 492
D:526 537 464
D:472 560 513
D:467 481 529
D:505 466 508
D:527 482 473
D:508 560 472
D:456 534 529
D:478 475 524
D:512 470 499
D:527 510 463
D:487 572 492
D:453 504 527
D:488 468 510
D:517 472 487
D:520 536 460
D:465 560 511
D:460 483 526
D:499 467 504
D:524 481 470
D:504 561 468
D:453 532 524
D:475 472 519
D:511 468 498
D:527 510 460
D:486 568 489
D:456 504 531
D:489 465 515
D:520 472 489
D:520 540 463
D:468 555 512
D:466 483 529
D:505 467 504
D:529 484 472
D:508 563 472
D:458 527 528
D:480 468 521
D:515 465 499
D:531 504 464
D:489 568 499
D:460 496 540
D:496 464 521
D:527 468 496
D:527 537 465
D:472 552 516
D:472 476 531
D:510 463 511
D:531 480 472
D:508 560 474
D:460 527 531
D:481 467 524
D:514 467 500
D:528 513 464
D:486 572 496
D:456 499 533
D:492 467 515
D:519 473 484
D:516 545 456
D:463 556 510
D:462 480 527
D:500 463 504
D:526 484 468
D:502 563 468
I:a b c
D:455 499 528
D:491 467 511
D:520 468 483
D:519 540 462
D:467 560 515
D:465 483 528
D:504 465 504
D:526 484 470
D:504 561 472
D:457 526 527
D:480 472 524
D:515 467 499
D:531 513 463
D:486 569 494
D:457 499 534
D:493 464 515
D:521 472 487
D:521 543 463
D:465 556 515
D:465 473 527
D:504 460 507
D:526 488 470
D:504 560 480
D:457 508 536
D:481 454 527
D:516 465 504
D:531 512 464
D:487 518 500
D:460 432 533
D:496 481 515
D:524 496 487
D:520 550 465
D:464 421 514
D:463 368 519
D:504 423 504
D:529 540 480
D:505 577 476
D:457 598 527
D:480 508 514
D:517 515 499
D:527 524 455
D:480 319 492
D:451 548 536
D:496 632 514
D:521 575 480
D:515 480 457
D:453 376 508
D:455 432 520
D:494 536 505
D:516 323 498
D:492 421 486
D:448 540 520
D:478 764 505
D:520 639 480
D:528 595 457
D:480 556 496
D:455 520 539
D:489 521 515
D:517 496 486
D:515 510 462
D:464 518 524
D:467 518 534
D:505 374 518
D:523 344 476
D:496 553 472
D:452 632 526
D:480 496 491
D:519 513 476
D:526 432 468
D:480 511 511
D:455 487 545
D:497 512 523
D:524 499 500
D:524 545 478
D:467 458 534
D:468 441 536
D:515 438 519
D:536 481 483
D:508 600 489
D:462 552 526
D:487 443 511
D:523 460 504
D:527 476 480
D:487 632 492
D:464 504 515
D:494 452 508
D:518 452 484
D:519 675 466
D:469 568 516
D:472 399 527
D:504 468 489
D:527 448 456
D:496 572 472
D:451 556 526
D:476 313 515
D:515 510 485
D:527 563 460
D:486 629 496
D:463 537 531
D:499 455 516
I:a b c
D:531 496 485
D:505 608 492
D:462 553 534
D:487 473 524
D:519 456 504
D:534 518 472
D:487 480 513
D:457 483 529
D:497 531 504
D:524 522 483
D:521 543 460
D:469 550 519
D:472 492 534
D:512 473 508
D:532 502 472
D:506 571 481
D:460 529 532
D:485 476 520
D:518 472 496
D:527 518 467
D:481 566 502
D:457 494 532
D:494 467 512
D:524 476 489
D:518 543 472
D:464 550 528
D:470 478 526
D:508 464 502
D:529 494 467
D:502 568 480
D:457 524 524
D:481 472 515
D:515 468 494
D:531 518 457
D:486 570 499
D:463 504 531
D:499 476 514
D:527 483 489
D:521 556 472
D:468 560 524
D:472 487 527
D:508 468 504
D:528 497 467
D:501 580 480
D:455 534 527
D:481 480 518
D:515 478 492
D:527 527 459
D:480 577 496
D:457 506 528
D:496 475 509
D:524 478 478
D:518 551 462
D:464 560 516
D:470 487 524
D:508 472 499
D:527 496 465
D:502 572 480
D:460 520 534
D:488 470 523
D:520 468 499
D:531 521 463
D:483 568 502
D:463 494 534
D:499 468 512
D:528 472 483
D:524 550 464
D:463 553 520
D:468 481 528
D:508 472 507
D:529 497 463
D:499 574 477
D:458 523 529
D:487 473 519
D:519 475 493
D:529 526 456
D:480 574 499
D:460 500 527
D:496 473 504
D:521 480 477
D:513 556 463
D:459 552 518
D:467 480 524
D:504 467 499
D:527 489 463
D:496 568 480
D:454 518 531
D:483 472 523
D:518 466 497
D:527 527 459
D:476 568 502
D:456 492 532
D:492 466 511
D:519 476 480
D:508 552 463
D:455 543 520
D:465 472 522
D:505 465 505
D:527 499 467
D:492 572 481
I:a b c
D:455 489 536
D:494 463 519
D:522 472 488
D:513 553 468
D:460 541 527
D:472 472 528
D:512 462 508
D:529 499 468
D:496 569 483
D:454 512 531
D:487 462 519
D:519 462 496
D:527 526 459
D:476 566 501
D:460 480 531
D:499 467 513
D:527 476 481
D:515 552 465
D:462 542 520
D:472 472 526
D:510 463 501
D:529 496 460
D:494 564 474
D:455 505 526
D:485 448 513
D:518 457 487
D:523 539 459
D:473 561 504
D:460 501 527
D:496 472 505
D:521 462 476
D:510 504 466
D:460 542 520
D:472 508 527
D:508 483 507
D:527 480 463
D:494 510 483
D:454 476 527
D:489 481 500
D:524 531 496
D:529 551 467
D:476 574 513
D:463 483 536
D:504 463 509
D:527 443 482
D:508 451 470
D:460 619 534
D:478 540 531
D:513 522 504
D:528 527 470
D:494 574 487
D:455 415 534
D:490 467 517
D:523 448 494
D:529 540 467
D:473 579 505
D:467 448 526
D:504 489 504
D:528 505 484
D:515 526 474
D:464 456 536
D:483 511 527
D:513 435 496
D:527 473 460
D:486 564 497
D:454 558 595
D:486 483 528
D:515 473 476
D:519 564 446
D:464 534 496
D:457 368 543
D:499 507 497
D:524 527 451
D:507 595 444
D:457 515 511
D:472 368 531
D:510 505 499
D:528 553 456
D:483 600 496
D:448 472 536
D:489 500 526
D:520 486 508
D:519 547 472
D:467 575 513
D:463 491 539
D:504 498 519
D:527 474 489
D:513 520 480
D:465 494 545
D:481 478 537
D:521 468 515
D:533 455 478
D:496 579 498
D:463 534 536
D:489 481 519
D:519 492 496
D:526 544 462
D:472 562 511
D:467 472 537
D:505 451 510
I:a b c
D:531 529 463
D:492 603 485
D:463 513 527
D:496 460 507
D:524 468 476
D:524 519 449
D:468 538 508
D:465 496 523
D:504 488 494
D:529 499 462
D:508 563 463
D:459 536 519
D:478 478 512
D:513 467 494
D:527 508 449
D:486 563 480
D:454 499 526
D:489 467 512
D:521 470 483
D:522 532 457
D:470 557 510
D:464 480 527
D:504 467 499
D:527 483 467
D:508 560 472
D:460 532 526
D:480 472 518
D:516 464 496
D:531 505 460
D:492 568 491
D:460 504 530
D:496 467 515
D:526 468 488
D:524 543 460
D:472 555 518
D:472 487 534
D:510 467 511
D:536 488 480
D:511 569 480
D:461 536 531
D:481 476 524
D:515 476 499
D:529 519 463
D:486 576 493
D:455 504 531
D:492 470 512
D:522 472 487
D:520 540 460
D:467 561 514
D:462 484 531
D:505 469 511
D:530 487 476
D:498 564 467
D:449 531 526
D:476 472 524
D:518 465 500
D:536 515 462
D:480 577 492
D:452 502 532
D:487 468 516
D:521 473 487
D:524 545 460
D:502 556 511
D:516 481 529
D:494 467 510
D:480 486 472
D:483 568 472
D:456 534 526
D:482 472 524
D:534 470 501
D:522 513 462
D:470 572 494
D:448 499 536
D:489 463 514
D:522 464 480
D:520 540 455
D:467 560 510
D:467 480 527
D:508 467 506
D:528 486 470
D:504 568 472
D:458 531 532
D:480 465 527
D:515 465 505
D:528 511 465
D:483 569 497
D:455 496 536
D:492 463 518
D:521 466 487
D:520 543 462
D:463 560 516
D:467 480 529
D:508 463 508
D:529 483 472
D:504 566 472
D:457 529 529
D:485 466 524
D:521 464 499
D:531 511 463
D:491 572 492
I:a b c
D:463 480 526
D:504 463 510
D:527 483 472
D:501 568 472
D:454 524 526
D:480 467 520
D:516 463 499
D:529 514 455
D:481 568 487
D:456 498 531
D:492 467 515
D:520 475 484
D:515 547 460
D:462 553 513
D:463 478 531
D:504 457 506
D:524 467 467
D:497 551 473
D:454 540 527
D:480 481 516
D:515 460 504
D:529 496 463
D:480 575 496
D:457 505 529
D:496 492 512
D:524 395 496
D:516 515 472
D:463 550 508
D:472 462 519
D:510 428 513
D:530 476 481
D:504 591 480
D:457 590 529
D:481 364 519
D:512 214 504
D:519 460 453
D:472 602 489
D:450 545 521
D:484 387 539
D:512 588 496
D:515 748 487
D:462 661 536
D:460 359 556
D:489 300 507
D:517 578 449
D:490 683 494
D:448 633 531
D:473 551 524
D:505 531 489
D:516 545 448
D:472 574 491
D:456 486 531
D:492 449 512
D:515 465 488
D:510 547 470
D:464 532 524
D:463 460 529
D:496 433 512
D:524 377 472
D:499 558 483
D:461 526 529
D:484 508 515
D:520 473 494
D:529 521 462
D:481 553 486
D:461 468 524
D:499 455 512
D:526 449 489
D:520 533 470
D:463 505 523
D:476 496 524
D:513 469 499
D:534 504 467
D:505 575 476
D:463 543 520
D:497 496 508
D:521 480 496
D:524 534 463
D:481 569 498
D:452 496 536
D:499 466 513
D:524 476 483
D:515 551 467
D:457 508 523
D:468 445 526
D:508 496 504
D:528 501 468
D:496 553 480
D:456 545 527
D:487 510 523
D:521 473 489
D:528 533 462
D:480 568 504
D:463 494 527
D:499 472 505
D:527 476 480
D:517 549 465
D:463 545 515
D:472 473 524
D:508 467 499
I:a b c
D:524 524 457
D:476 568 502
D:462 494 526
D:499 467 511
D:527 472 480
D:515 547 462
D:462 543 519
D:473 476 527
D:511 468 504
D:529 497 468
D:497 568 486
D:460 513 536
D:489 465 526
D:527 466 504
D:537 521 470
D:487 556 512
D:472 492 542
D:511 475 520
D:536 484 487
D:524 563 470
D:467 551 526
D:480 476 524
D:516 474 504
D:534 505 463
D:497 575 480
D:456 518 530
D:484 476 515
D:516 473 489
D:524 536 456
D:472 572 498
D:455 497 521
D:497 473 504
D:519 480 475
D:511 558 461
D:459 550 518
D:472 478 518
D:511 467 496
D:529 502 463
D:488 574 478
D:452 513 530
D:486 467 516
D:517 472 492
D:527 531 456
D:480 571 504
D:463 492 531
D:496 465 509
D:520 476 478
D:505 556 464
D:455 540 524
D:472 476 524
D:511 467 504
D:529 500 464
D:492 572 480
D:454 505 530
D:487 468 518
D:519 470 497
D:526 532 465
D:476 563 511
D:467 484 537
D:505 466 518
D:528 480 481
D:512 556 472
D:462 539 528
D:476 472 527
D:515 466 505
D:531 504 465
D:492 572 483
D:459 509 534
D:492 469 519
D:521 472 496
D:524 531 460
D:472 564 504
D:461 482 527
D:497 467 507
D:520 481 473
D:504 561 467
D:454 536 521
D:467 473 524
D:504 467 501
D:519 508 460
D:481 569 480
D:449 506 529
D:484 470 516
D:517 468 492
D:520 531 456
D:465 561 508
D:460 483 531
D:499 462 508
D:526 480 478
D:506 563 472
D:455 536 527
D:473 465 527
D:510 463 505
D:526 504 464
D:487 574 489
D:454 508 534
D:489 457 515
D:521 463 490
D:524 537 463
D:472 551 515
I:a b c
D:481 476 527
D:518 436 502
D:534 524 467
D:492 577 494
D:460 522 536
D:494 484 519
D:523 409 497
D:523 496 464
D:472 615 512
D:465 494 527
D:504 464 505
D:527 508 472
D:505 571 467
D:455 516 527
D:478 487 526
D:510 472 498
D:526 516 455
D:483 575 483
D:451 463 536
D:487 435 518
D:522 499 483
D:518 556 451
D:466 531 504
D:467 352 523
D:504 408 507
D:520 499 464
D:504 671 463
D:457 600 521
D:480 444 524
D:512 414 499
D:527 380 465
D:483 622 496
D:455 505 540
D:492 524 515
D:520 526 483
D:516 511 470
D:472 580 519
D:463 476 526
D:507 504 520
D:527 500 480
D:502 579 483
D:452 432 546
D:472 232 551
D:513 297 518
D:531 628 472
D:494 728 515
D:458 553 558
D:496 497 521
D:524 513 494
D:521 552 467
D:467 560 521
D:464 451 536
D:501 456 512
D:527 434 476
D:502 563 468
D:454 563 527
D:488 502 530
D:518 519 494
D:537 551 459
D:488 598 483
D:459 462 531
D:490 422 508
D:519 440 478
D:517 608 449
D:463 615 504
D:465 536 516
D:504 478 500
D:524 420 473
D:497 577 476
D:454 543 524
D:478 472 516
D:519 486 492
D:529 537 458
D:480 583 497
D:457 508 531
D:496 472 513
D:524 476 482
D:518 553 461
D:466 551 512
D:472 474 524
D:510 458 493
D:531 487 466
D:502 568 480
D:457 519 529
D:484 469 516
D:519 467 491
D:529 514 452
D:483 563 496
D:462 494 526
D:497 462 513
D:528 463 485
D:521 543 468
D:467 556 524
D:472 476 531
D:508 463 508
D:531 487 472
D:504 568 478
D:460 515 527
D:489 463 512
D:527 462 497
I:a b c
D:524 560 467
D:467 560 520
D:472 483 529
D:510 465 508
D:533 492 472
D:502 572 476
D:457 524 528
D:480 463 516
D:515 468 492
D:527 521 459
D:488 568 496
D:460 502 527
D:496 465 504
D:524 472 481
D:518 556 463
D:460 560 519
D:467 480 527
D:510 467 504
D:531 494 472
D:499 571 476
D:454 521 529
D:483 465 515
D:505 454 489
D:524 521 460
D:476 575 500
D:456 496 536
D:496 458 512
D:526 472 483
D:520 553 463
D:459 554 519
D:470 474 524
D:507 462 498
D:528 494 465
D:497 575 476
D:452 523 531
D:480 467 522
D:513 467 504
D:527 520 470
D:480 569 508
D:460 492 539
D:497 460 516
D:526 467 487
D:518 550 465
D:464 541 524
D:472 476 529
D:504 462 510
D:527 492 468
D:498 568 480
D:448 518 534
D:478 465 519
D:512 463 497
D:523 524 459
D:476 572 500
D:460 494 531
D:496 463 511
D:520 467 480
D:513 556 466
D:462 547 519
D:469 467 524
D:508 467 502
D:527 492 464
D:493 568 473
D:453 513 527
D:483 465 515
D:516 460 492
D:522 528 456
D:474 569 500
D:457 488 530
D:496 460 510
D:523 473 478
D:511 560 467
D:457 545 520
D:467 473 527
D:508 460 504
D:527 491 467
D:494 574 485
D:455 515 534
D:486 454 516
D:520 465 496
D:524 529 462
D:476 562 508
D:464 476 537
D:504 463 515
D:530 480 484
D:517 551 468
D:462 536 527
D:476 467 528
D:511 462 504
D:528 496 467
D:492 556 481
D:454 480 527
D:487 452 519
D:519 497 498
D:526 558 462
D:472 579 504
D:460 454 536
D:499 496 520
D:528 487 472
D:512 591 455
D:463 540 526
I:a b c
D:492 380 529
D:520 466 524
D:527 547 457
D:513 586 496
D:480 531 524
D:497 488 507
D:511 496 480
D:485 515 463
D:440 492 527
D:459 432 499
D:504 406 480
D:527 566 454
D:488 575 492
D:449 379 516
D:480 230 520
D:518 412 487
D:533 693 459
D:476 622 527
D:462 575 523
D:499 460 540
D:524 440 470
D:507 558 433
D:463 591 507
D:480 563 516
D:515 492 510
D:536 467 476
D:501 547 494
D:460 496 528
D:494 460 527
D:520 339 496
D:528 539 472
D:472 588 521
D:460 480 542
D:504 467 545
D:519 436 543
D:505 537 451
D:462 580 502
D:481 554 518
D:508 488 536
D:524 429 483
D:484 432 457
D:458 564 508
D:492 575 501
D:521 481 472
D:519 519 452
D:464 510 506
D:460 556 534
D:504 504 504
D:528 510 476
D:508 580 478
D:459 533 540
D:476 432 534
D:511 483 496
D:529 443 460
D:492 600 481
D:456 550 529
D:490 448 527
D:519 476 500
D:524 561 456
D:472 572 501
D:465 498 528
D:504 469 505
D:531 483 473
D:508 556 463
D:462 540 524
D:480 452 524
D:513 455 499
D:531 496 456
D:494 583 476
D:459 511 524
D:492 463 511
D:524 472 489
D:529 542 457
D:476 556 511
D:465 480 527
D:505 472 507
D:536 481 478
D:513 560 467
D:460 532 520
D:480 473 524
D:512 460 502
D:532 511 464
D:489 574 488
D:455 499 531
D:490 470 518
D:522 470 489
D:526 537 463
D:473 560 511
D:467 486 528
D:505 469 506
D:531 480 468
D:510 564 462
D:460 540 524
D:476 472 518
D:511 463 494
D:526 506 457
D:487 572 486
D:455 509 532
D:491 472 515
D:520 469 487
I:a b c
D:507 562 467
D:457 536 527
D:476 472 522
D:511 472 500
D:528 508 458
D:487 574 487
D:455 505 534
D:487 470 521
D:519 468 494
D:520 540 463
D:467 564 514
D:463 483 531
D:504 463 510
D:527 480 473
D:507 560 476
D:457 540 537
D:480 473 534
D:518 467 510
D:534 511 467
D:491 575 497
D:460 508 540
D:496 461 519
D:526 472 494
D:524 544 465
D:472 568 515
D:467 480 531
D:504 466 510
D:527 476 472
D:506 568 470
D:457 534 529
D:480 470 525
D:514 462 500
D:531 510 460
D:483 572 485
D:455 499 529
D:494 463 517
D:524 465 486
D:521 538 455
D:464 560 509
D:464 480 526
D:504 463 504
D:527 480 467
D:504 568 467
D:456 536 527
D:476 470 521
D:511 467 502
D:522 511 457
D:478 572 489
D:451 502 531
D:489 463 514
D:519 463 486
D:516 543 457
D:463 560 511
D:463 473 527
D:504 460 508
D:526 487 472
D:500 572 472
D:454 529 528
D:480 464 524
D:513 463 499
D:526 515 456
D:481 574 494
D:457 497 536
D:496 451 518
D:527 468 492
D:524 547 465
D:469 560 519
D:473 476 534
D:510 463 511
D:531 483 470
D:504 571 472
D:457 527 531
D:483 451 524
D:515 465 500
D:527 524 460
D:480 574 494
D:455 496 534
D:491 459 516
D:519 464 487
D:512 543 457
D:460 557 511
D:463 476 524
D:504 461 508
D:528 483 463
D:499 570 467
D:455 526 524
D:483 467 520
D:516 462 497
D:528 520 456
D:480 568 497
D:459 472 524
D:496 464 515
D:521 465 523
D:518 509 463
D:460 545 518
D:470 440 576
D:508 454 496
D:527 540 448
D:497 510 455
D:451 533 504
I:a b c
D:496 502 504
D:524 491 474
D:519 591 440
D:464 578 496
D:470 492 513
D:508 388 499
D:521 326 472
D:494 632 476
D:449 540 553
D:481 465 553
D:515 474 524
D:531 501 504
D:483 583 521
D:462 545 547
D:500 387 533
D:527 476 451
D:516 460 422
D:472 665 480
D:478 531 520
D:512 499 520
D:534 476 487
D:505 556 467
D:460 540 538
D:488 485 531
D:519 465 529
D:527 467 489
D:483 518 494
D:460 440 529
D:492 448 540
D:522 488 516
D:510 542 441
D:454 472 527
D:463 460 504
D:504 478 488
D:518 592 448
D:496 617 488
D:454 546 543
D:473 442 520
D:510 494 496
D:521 542 468
D:473 582 505
D:460 515 556
D:492 491 512
D:524 432 492
D:514 551 467
D:463 553 545
D:472 449 542
D:507 363 563
D:529 534 443
D:497 620 457
D:457 550 512
D:488 488 501
D:519 481 481
D:529 527 466
D:480 558 508
D:460 488 540
D:499 481 517
D:528 476 486
D:521 556 465
D:467 560 536
D:476 480 526
D:512 476 499
D:532 504 459
D:498 575 472
D:457 514 524
D:489 467 513
D:523 472 488
D:528 465 460
D:480 550 497
D:463 526 515
D:502 491 496
D:529 483 464
D:518 555 451
D:463 550 513
D:473 475 515
D:512 460 496
D:531 482 460
D:497 568 476
D:457 515 524
D:488 467 512
D:519 470 488
D:527 529 454
D:476 568 496
D:460 484 524
D:499 467 508
D:526 473 476
D:515 556 463
D:461 548 519
D:472 476 520
D:510 462 502
D:529 504 472
D:496 576 483
D:455 517 529
D:487 467 518
D:519 467 496
D:527 529 465
D:480 568 511
D:466 489 537
D:504 460 518
D:529 478 489
I:a b c
D:498 576 489
D:457 515 538
D:492 472 524
D:524 469 499
D:529 528 466
D:476 574 511
D:464 492 537
D:502 465 516
D:528 476 486
D:514 556 469
D:460 543 527
D:472 472 528
D:510 464 507
D:531 499 469
D:494 575 482
D:453 518 529
D:485 470 513
D:518 472 496
D:524 536 459
D:472 574 502
D:458 491 529
D:497 463 508
D:524 478 477
D:511 553 461
D:459 547 524
D:473 476 524
D:511 465 504
D:528 502 464
D:491 574 483
D:452 510 531
D:485 463 519
D:516 463 494
D:520 531 458
D:467 558 504
D:460 487 532
D:496 465 511
D:521 478 477
D:505 563 465
D:454 546 524
D:472 472 531
D:510 459 508
D:529 499 468
D:492 572 487
D:456 506 536
D:492 462 519
D:522 457 496
D:526 528 457
D:473 566 508
D:463 483 530
D:501 463 511
D:527 476 477
D:510 560 465
D:460 537 524
D:476 467 526
D:515 460 504
D:530 496 460
D:489 575 483
D:457 508 532
D:492 464 515
D:519 463 486
D:521 536 454
D:470 569 504
D:463 487 527
D:501 463 504
D:527 470 472
D:510 564 463
D:458 540 523
D:476 470 526
D:512 462 499
D:528 508 460
D:487 575 483
D:456 504 531
D:490 463 519
D:520 465 492
D:521 536 456
D:470 564 508
D:465 477 527
D:502 457 511
D:526 472 472
D:504 566 467
D:456 536 526
D:476 465 526
D:511 460 500
D:527 506 467
D:488 581 494
D:457 508 540
D:494 463 524
D:524 462 500
D:525 531 463
D:472 552 511
D:470 468 530
D:508 476 520
D:531 455 502
D:508 478 490
D:457 502 538
D:480 510 543
D:516 504 487
D:532 502 428
D:487 438 496
D:456 469 515
I:a b c
D:505 575 486
D:524 519 462
D:499 388 483
D:448 371 511
D:480 616 483
D:518 630 476
D:528 688 444
D:487 655 487
D:455 547 550
D:492 480 526
D:518 448 515
D:515 527 494
D:460 532 518
D:456 391 529
D:496 377 584
D:522 448 440
D:497 587 492
D:452 531 491
D:476 440 480
D:505 398 555
D:527 527 534
D:486 620 491
D:460 531 472
D:492 450 487
D:522 419 519
D:522 536 440
D:470 591 480
D:463 511 489
D:508 480 494
D:518 420 476
D:504 531 476
D:454 519 540
D:476 529 550
D:518 468 519
D:524 527 478
D:480 556 494
D:450 515 521
D:487 473 512
D:521 483 524
D:518 475 457
D:463 596 507
D:470 504 543
D:508 500 505
D:532 512 472
D:507 585 482
D:462 541 560
D:480 451 568
D:518 472 576
D:531 505 496
D:483 570 463
D:460 488 508
D:496 420 487
D:523 524 472
D:518 568 440
D:464 543 496
D:472 514 496
D:504 478 487
D:530 468 457
D:505 583 462
D:459 560 527
D:480 463 526
D:516 470 508
D:530 508 444
D:485 579 480
D:460 499 529
D:496 470 536
D:524 476 476
D:521 551 481
D:467 551 504
D:472 483 502
D:510 464 488
D:531 489 460
D:505 570 468
D:460 527 527
D:484 462 519
D:519 460 497
D:532 515 462
D:486 572 499
D:460 504 540
D:497 472 523
D:527 467 494
D:524 547 470
D:465 558 520
D:468 480 531
D:506 467 508
D:529 487 470
D:504 572 475
D:457 529 529
D:483 472 519
D:519 467 496
D:531 517 460
D:486 569 496
D:463 489 531
D:497 464 512
D:527 472 487
D:524 553 464
D:467 560 520
D:472 484 524
D:508 465 499
D:529 489 463
I:a b c
D:483 571 489
D:460 487 527
D:494 469 510
D:523 480 484
D:519 551 463
D:465 561 516
D:467 481 529
D:508 465 508
D:528 486 472
D:504 566 480
D:456 527 534
D:480 463 526
D:515 460 504
D:529 519 466
D:480 575 502
D:457 499 536
D:494 462 518
D:523 476 492
D:517 555 467
D:464 560 524
D:470 480 537
D:510 465 516
D:532 490 480
D:504 572 482
D:458 521 534
D:484 465 527
D:519 467 504
D:529 519 460
D:481 572 496
D:460 494 534
D:497 466 513
D:524 467 482
D:516 550 460
D:463 551 518
D:469 476 526
D:508 463 504
D:529 484 463
D:499 577 474
D:454 527 524
D:480 469 515
D:513 468 496
D:526 524 457
D:476 568 492
D:454 496 531
D:492 463 511
D:520 467 478
D:512 553 457
D:460 549 515
D:467 467 524
D:504 459 505
D:525 486 463
D:494 568 472
D:452 515 527
D:480 467 523
D:515 464 499
D:524 523 459
D:476 566 496
