499 502
D:504 498 506
D:504 494 504
D:504 505 504
D:505 512 494
D:504 515 508
D:504 511 508
D:504 505 508
D:501 502 505
D:504 505 502
D:504 504 497
D:504 504 499
I:a b c
D:504 504 511
D:504 502 512
D:504 502 510
D:504 504 511
D:504 504 506
D:504 504 504
D:504 501 502
D:504 499 499
D:504 504 504
D:504 499 504
D:504 508 504
D:504 504 504
D:504 499 500
D:504 501 504
D:504 510 508
D:504 508 509
D:504 508 508
D:504 496 508
D:504 499 504
D:505 500 508
D:504 510 508
D:504 504 506
D:504 505 499
D:504 508 504
D:504 510 510
D:504 506 510
D:504 504 508
D:504 508 504
D:504 508 504
D:504 504 508
D:504 502 507
D:504 499 504
D:504 504 505
D:505 504 504
D:504 502 504
D:504 496 504
D:504 489 502
D:505 511 504
D:504 515 504
D:504 515 504
D:504 518 504
D:504 510 504
D:504 499 499
D:504 500 508
D:504 500 508
D:504 504 504
D:504 499 504
D:504 499 504
D:506 508 502
D:505 504 496
D:504 496 507
D:504 504 511
D:504 507 510
D:504 504 508
D:505 504 504
D:504 505 504
D:502 499 508
D:501 504 508
D:504 511 508
D:502 512 508
D:505 504 502
D:504 508 507
D:502 500 506
D:499 499 508
D:504 499 507
D:505 483 508
D:504 504 502
D:504 502 502
D:502 531 507
D:504 551 504
D:502 508 504
D:505 472 505
D:508 465 504
D:506 488 500
D:497 494 499
D:506 492 504
D:499 504 505
D:492 504 496
D:488 504 498
D:498 506 504
D:506 514 504
D:504 501 507
D:518 494 510
D:507 505 504
D:504 491 506
D:502 508 505
D:492 473 508
D:504 496 506
D:487 505 504
D:502 500 504
D:521 504 502
D:499 492 504
D:520 481 504
D:511 458 504
D:508 470 508
D:500 510 483
D:486 543 499
D:514 538 501
D:511 504 497
D:481 520 518
I:a b c
D:508 492 519
D:518 492 511
D:494 496 511
D:505 504 508
D:497 512 515
D:504 483 498
D:472 440 505
D:519 463 510
D:519 450 492
D:496 490 492
D:521 561 511
D:510 551 515
D:504 460 508
D:531 487 515
D:510 539 510
D:487 527 502
D:504 500 519
D:504 531 480
D:497 508 484
D:506 487 478
D:504 446 492
D:488 483 510
D:504 514 512
D:504 497 520
D:504 511 511
D:487 504 511
D:521 524 515
D:516 488 513
D:491 496 510
D:498 473 524
D:494 515 504
D:511 483 480
D:504 504 460
D:512 518 502
D:507 527 499
D:508 519 520
D:499 519 518
D:497 492 531
D:512 508 515
D:492 508 496
D:510 490 489
D:511 486 516
D:483 532 509
D:512 518 502
D:504 488 511
D:497 442 497
D:496 515 510
D:499 519 497
D:510 540 492
D:496 521 504
D:486 531 525
D:506 524 526
D:510 508 520
D:497 508 508
D:499 504 515
D:481 514 512
D:510 505 513
D:515 476 516
D:497 494 512
D:515 504 499
D:507 536 501
D:504 508 504
D:499 520 499
D:497 512 473
D:496 504 494
D:496 494 513
D:496 505 518
D:496 536 513
D:502 536 515
D:504 512 513
D:504 530 510
D:508 505 504
D:500 499 504
D:509 524 509
D:516 508 487
D:519 516 504
D:504 511 492
D:496 504 496
D:496 508 519
D:499 502 508
D:488 508 498
D:496 502 508
D:496 496 508
D:496 504 511
D:497 510 507
D:499 516 504
D:502 515 504
D:500 515 504
D:502 514 504
D:504 505 504
D:506 496 504
D:504 510 507
D:502 513 508
D:504 511 505
D:505 504 506
D:504 515 504
D:504 516 501
D:504 513 515
D:504 510 512
D:511 504 505
I:a b c
D:510 513 500
D:508 517 507
D:504 512 505
D:504 511 504
D:505 511 504
D:505 499 504
D:504 496 496
D:504 513 502
D:504 512 504
D:504 508 505
D:504 512 504
D:504 511 505
D:500 499 504
D:504 515 505
D:504 508 504
D:502 499 504
D:502 497 504
D:502 498 504
D:502 506 505
D:504 511 508
D:502 505 504
D:504 483 504
D:504 499 504
D:504 510 504
D:504 508 505
D:504 510 508
D:504 504 505
D:504 487 496
D:504 496 508
D:504 508 511
D:504 508 511
D:504 510 510
D:505 510 508
D:508 511 508
D:505 515 508
D:504 512 499
D:505 496 505
D:508 501 508
D:506 504 506
D:505 500 504
D:504 496 492
D:504 496 505
D:504 497 508
D:504 502 508
D:505 504 506
D:505 504 504
D:506 499 504
D:506 505 508
D:505 504 494
D:505 500 508
D:504 504 508
D:504 505 508
D:505 505 504
D:505 496 504
D:504 500 504
D:504 502 504
D:504 499 506
D:505 504 508
D:504 504 505
D:504 504 505
D:504 504 504
D:504 500 505
D:504 504 502
D:504 511 499
D:504 508 505
D:504 512 505
D:504 511 504
D:504 499 504
D:504 504 508
D:504 492 509
D:505 492 508
D:505 499 504
D:505 499 508
D:505 500 511
D:504 502 508
D:506 504 504
D:505 505 496
D:505 508 505
D:504 508 510
D:505 508 508
D:505 505 508
D:504 499 506
D:504 499 505
D:504 508 507
D:505 507 502
D:508 505 504
D:504 508 504
D:504 508 504
D:504 505 504
D:502 505 504
D:504 504 504
D:504 496 504
D:504 506 502
D:504 511 504
D:504 504 504
D:504 496 500
D:505 496 497
D:505 496 508
D:504 508 507
D:504 510 504
I:a b c
D:504 507 508
D:505 504 497
D:508 504 507
D:510 502 515
D:508 505 515
D:508 505 513
D:505 504 504
D:504 499 504
D:504 496 504
D:504 502 504
D:504 508 502
D:504 515 504
D:505 510 504
D:505 507 504
D:508 499 504
D:505 494 505
D:505 501 504
D:504 502 505
D:504 504 505
D:504 508 506
D:504 497 502
D:504 502 502
D:505 508 504
D:505 505 508
D:504 505 505
D:504 500 504
D:505 504 508
D:506 505 506
D:504 502 507
D:505 504 505
D:505 506 497
D:508 505 508
D:505 506 510
D:505 504 508
D:504 504 506
D:504 508 504
D:504 499 504
D:504 496 504
D:504 511 504
D:504 511 504
D:504 504 499
D:500 505 504
D:508 496 505
D:505 496 508
D:510 505 510
D:504 500 504
D:502 499 504
D:504 504 499
D:499 515 502
D:507 497 510
D:513 481 504
D:507 470 499
D:504 481 502
D:492 501 497
D:489 472 508
D:519 476 505
D:519 505 489
D:490 547 508
D:511 540 510
D:513 510 510
D:511 472 511
D:504 504 506
D:486 497 502
D:480 435 505
D:513 452 516
D:524 494 513
D:508 532 508
D:513 519 508
D:494 509 504
D:499 507 512
D:522 511 512
D:510 496 496
D:496 463 502
D:508 472 506
D:516 500 496
D:476 512 492
D:504 480 494
D:511 422 492
D:488 511 515
D:504 541 511
D:513 527 507
D:490 529 510
D:508 456 510
D:488 463 508
D:502 504 483
D:508 504 481
D:509 487 524
D:505 500 540
D:512 572 526
D:508 540 513
D:521 494 492
D:519 487 504
D:492 499 502
D:484 504 498
D:524 448 500
D:510 515 492
D:501 496 508
D:492 504 499
D:481 492 502
D:494 496 499
I:a b c
D:519 486 514
D:510 518 502
D:505 492 536
D:519 527 533
D:511 517 512
D:504 526 507
D:514 531 488
D:515 527 473
D:504 536 492
D:504 499 470
D:496 463 496
D:519 492 524
D:519 505 504
D:516 480 510
D:494 472 520
D:480 523 511
D:511 534 515
D:496 492 511
D:487 531 504
D:494 531 506
D:508 504 515
D:507 513 521
D:502 483 517
D:501 497 477
D:504 461 509
D:502 476 499
D:511 543 516
D:515 545 520
D:507 516 497
D:504 521 494
D:504 524 511
D:504 514 515
D:490 515 508
D:497 521 519
D:510 521 513
D:504 519 512
D:496 500 508
D:483 489 497
D:499 496 504
D:512 518 492
D:489 519 492
D:514 511 526
D:517 518 532
D:511 512 531
D:507 513 520
D:508 508 499
D:502 508 499
D:494 508 491
D:492 504 496
D:499 508 497
D:502 499 505
D:498 492 504
D:496 521 502
D:504 514 499
D:504 508 508
D:504 519 510
D:504 515 508
D:508 513 496
D:499 517 512
D:504 513 514
D:508 514 511
D:504 518 509
D:497 519 510
D:497 496 504
D:498 499 504
D:499 510 504
D:502 515 505
D:504 510 504
D:502 504 502
D:502 496 499
D:504 511 508
D:506 524 508
D:508 538 511
D:507 518 508
D:505 504 507
D:505 507 505
D:508 508 505
D:504 505 505
D:504 502 504
D:508 508 504
D:505 511 508
D:504 508 504
D:501 510 502
D:505 515 510
D:505 521 511
D:504 511 509
D:505 497 509
D:508 492 508
D:508 493 507
D:506 507 508
D:505 505 508
D:506 496 507
D:505 496 508
D:508 518 508
D:508 521 505
D:507 508 504
D:504 499 508
D:505 506 508
D:505 504 507
D:506 504 504
I:a b c
D:504 501 505
D:504 499 502
D:507 504 500
D:504 504 504
D:504 500 506
D:504 502 504
D:502 501 504
D:502 501 504
D:504 497 504
D:504 497 502
D:501 498 501
D:504 502 502
D:504 505 504
D:504 499 504
D:504 502 504
D:504 512 505
D:504 521 504
D:502 502 499
D:504 500 504
D:505 497 509
D:504 497 510
D:504 502 515
D:504 502 512
D:504 502 508
D:504 505 496
D:504 509 504
D:505 505 508
D:504 489 508
D:504 494 508
D:507 498 508
D:504 502 506
D:504 501 508
D:504 500 504
D:505 501 505
D:505 504 508
D:507 505 506
D:505 513 506
D:505 499 504
D:507 496 504
D:505 508 504
D:504 504 504
D:504 510 504
D:504 505 504
D:504 502 504
D:504 504 505
D:504 500 501
D:504 499 497
D:505 489 505
D:508 504 508
D:504 514 510
D:505 510 508
D:507 506 504
D:504 505 492
D:500 505 508
D:502 513 508
D:501 508 510
D:504 504 508
D:504 506 505
D:504 508 505
D:504 507 504
D:502 505 505
D:504 504 504
D:504 502 504
D:504 504 502
D:504 504 505
D:504 502 508
D:502 499 507
D:504 508 505
D:504 510 507
D:504 504 508
D:504 496 505
D:504 502 504
D:504 508 505
D:504 491 508
D:508 504 504
D:506 508 496
D:508 507 512
D:505 504 510
D:506 504 506
D:504 513 508
D:504 499 505
D:504 499 505
D:502 505 506
D:504 504 507
D:504 508 507
D:505 511 508
D:506 504 508
D:505 499 504
D:505 496 504
D:507 498 508
D:506 500 508
D:504 499 508
D:504 504 508
D:504 511 504
D:504 489 507
D:508 494 504
D:504 511 508
D:502 519 508
D:504 515 501
D:504 511 500
I:a b c
D:504 519 511
D:504 517 511
D:504 496 508
D:504 501 508
D:504 508 506
D:500 511 505
D:504 504 504
D:504 528 504
D:504 516 504
D:504 497 502
D:504 496 506
D:504 499 504
D:504 504 504
D:505 520 505
D:504 506 505
D:504 477 504
D:502 480 499
D:501 487 504
D:508 519 508
D:504 518 504
D:504 451 508
D:500 465 511
D:512 524 513
D:510 528 511
D:504 502 505
D:506 499 507
D:504 491 492
D:496 476 504
D:505 476 509
D:496 472 504
D:507 500 511
D:508 563 512
D:510 519 493
D:499 481 492
D:504 462 505
D:517 482 499
D:513 510 487
D:488 540 492
D:517 463 494
D:513 448 480
D:499 477 493
D:508 513 496
D:505 504 500
D:505 522 489
D:508 537 494
D:494 508 504
D:511 441 511
D:505 464 512
D:504 508 511
D:504 543 511
D:499 487 506
D:492 435 502
D:505 513 496
D:512 517 500
D:511 534 498
D:494 529 496
D:502 499 484
D:499 497 478
D:505 465 476
D:510 460 496
D:510 513 505
D:487 540 502
D:492 480 493
D:497 549 517
D:516 524 540
D:517 536 518
D:511 504 507
D:481 427 524
D:499 465 528
D:501 486 526
D:517 547 542
D:504 550 511
D:510 469 504
D:500 460 519
D:524 526 491
D:511 540 476
D:518 513 482
D:499 494 521
D:500 563 540
D:487 518 560
D:508 449 527
D:528 463 518
D:511 488 504
D:504 520 504
D:489 540 478
D:499 547 496
D:494 513 498
D:505 499 504
D:511 472 511
D:513 483 530
D:504 462 480
D:499 536 480
D:496 556 527
D:504 483 521
D:504 536 508
D:531 527 519
D:505 480 492
D:496 510 510
D:499 524 510
D:508 499 531
I:a b c
D:524 515 508
D:529 499 496
D:494 527 520
D:484 552 521
D:505 527 496
D:497 480 497
D:499 472 508
D:487 488 499
D:498 497 518
D:511 526 511
D:505 577 504
D:515 519 494
D:515 518 515
D:504 539 513
D:494 524 504
D:502 489 487
D:504 494 504
D:499 487 499
D:504 518 515
D:507 486 504
D:497 534 504
D:497 520 513
D:501 504 513
D:505 508 507
D:504 508 520
D:504 509 494
D:507 476 492
D:513 507 500
D:513 527 516
D:518 518 518
D:498 518 504
D:494 492 469
D:499 499 496
D:508 515 513
D:499 512 510
D:497 528 520
D:496 538 515
D:500 504 515
D:502 505 511
D:504 516 508
D:504 504 508
D:504 473 507
D:504 505 506
D:502 530 508
D:504 527 499
D:505 508 515
D:504 504 519
D:504 510 515
D:506 508 520
D:512 508 515
D:508 510 515
D:506 519 512
D:500 512 507
D:505 518 506
D:508 511 511
D:504 510 504
D:504 510 505
D:506 519 508
D:505 510 505
D:508 504 511
D:504 504 511
D:504 508 510
D:502 510 511
D:504 499 513
D:504 502 512
D:505 489 513
D:505 496 512
D:505 504 512
D:506 504 511
D:506 508 515
D:508 512 513
D:505 496 513
D:506 499 515
D:508 504 512
D:511 505 508
D:506 497 504
D:505 502 492
D:508 504 515
D:504 504 511
D:504 504 507
D:505 504 504
D:505 496 501
D:505 489 496
D:507 513 499
D:508 510 500
D:508 511 502
D:504 512 502
D:504 508 502
D:502 504 502
D:502 500 502
D:502 499 499
D:502 499 500
D:505 504 508
D:504 504 505
D:504 499 504
D:505 489 504
D:508 497 508
D:508 507 504
D:506 499 505
D:510 502 499
I:a b c
D:504 502 505
D:504 504 511
D:506 499 501
D:508 502 505
D:505 509 504
D:508 511 488
D:505 497 504
D:502 481 510
D:502 496 508
D:502 507 508
D:504 512 508
D:504 492 505
D:504 498 504
D:504 524 504
D:504 521 502
D:502 505 502
D:504 502 504
D:505 504 504
D:504 502 504
D:504 497 504
D:504 499 508
D:504 500 504
D:504 512 504
D:504 508 505
D:504 500 505
D:505 499 504
D:505 497 504
D:505 499 508
D:504 497 508
D:501 500 504
D:504 515 490
D:504 508 504
D:504 499 511
D:504 489 508
D:502 496 508
D:504 508 505
D:504 508 504
D:504 508 504
D:504 515 504
D:504 504 504
D:505 504 499
D:504 504 504
D:505 504 506
D:508 502 504
D:510 502 508
D:508 508 510
D:510 508 508
D:507 502 505
D:504 501 505
D:504 496 505
D:504 504 504
D:504 510 505
D:504 508 504
D:504 509 498
D:505 498 508
D:505 497 510
D:504 510 508
D:504 515 505
D:505 504 504
D:504 505 504
D:504 496 505
D:504 510 508
D:505 519 504
D:504 489 504
D:504 481 504
D:505 490 510
D:505 499 510
D:504 499 508
D:505 484 507
D:505 504 504
D:504 528 504
D:504 527 505
D:504 514 500
D:502 515 488
D:504 523 505
D:504 524 512
D:505 504 515
D:505 496 511
D:504 502 504
D:500 466 501
D:500 470 504
D:502 492 505
D:504 536 511
D:506 524 509
D:504 496 509
D:504 507 508
D:505 498 504
D:502 517 502
D:504 520 504
D:504 508 504
D:501 497 499
D:504 486 504
D:508 466 504
D:507 467 504
D:504 478 505
D:504 513 505
D:501 537 508
D:502 537 510
D:506 529 504
D:500 501 499
I:a b c
D:508 472 494
D:488 430 497
D:504 472 500
D:507 499 502
D:499 497 496
D:504 470 499
D:518 483 511
D:507 536 512
D:508 560 523
D:504 489 513
D:496 488 508
D:496 516 509
D:508 483 493
D:497 483 504
D:502 504 492
D:500 496 492
D:498 508 488
D:483 515 505
D:528 486 512
D:519 457 487
D:497 516 505
D:496 476 518
D:494 442 508
D:508 531 518
D:498 520 494
D:504 492 504
D:522 504 505
D:498 516 520
D:497 537 515
D:515 525 502
D:511 505 476
D:492 497 512
D:500 519 526
D:512 460 512
D:509 481 511
D:499 517 497
D:517 499 500
D:496 497 508
D:499 511 513
D:519 515 497
D:484 512 487
D:492 511 505
D:504 521 526
D:515 504 515
D:508 476 513
D:496 462 490
D:511 508 521
D:488 498 536
D:489 551 502
D:521 547 470
D:508 524 467
D:524 496 512
D:500 472 496
D:485 543 516
D:510 496 518
D:507 492 521
D:496 523 514
D:487 480 516
D:528 488 512
D:504 526 504
D:483 513 508
D:492 519 527
D:504 492 511
D:515 504 515
D:519 508 511
D:499 496 499
D:492 490 511
D:500 519 494
D:508 530 499
D:494 489 509
D:511 529 508
D:504 520 500
D:496 496 507
D:480 517 492
D:512 508 505
D:514 430 508
D:502 550 513
D:500 472 519
D:504 505 512
D:492 542 500
D:504 531 516
D:502 526 524
D:518 510 518
D:510 515 509
D:509 511 502
D:505 515 519
D:499 511 524
D:504 504 496
D:494 502 494
D:511 494 502
D:518 483 502
D:518 515 504
D:504 496 511
D:496 484 505
D:497 502 511
D:511 545 512
D:515 536 511
D:497 536 505
D:497 506 500
D:496 499 499
I:a b c
D:500 508 504
D:504 504 499
D:504 508 494
D:505 515 502
D:504 520 499
D:502 520 502
D:502 508 502
D:504 508 500
D:504 510 502
D:504 504 504
D:504 504 504
D:504 500 500
D:505 513 505
D:504 505 504
D:502 508 505
D:502 517 508
D:504 512 502
D:505 504 508
D:504 521 508
D:504 513 511
D:510 506 510
D:508 481 505
D:506 513 511
D:510 515 508
D:508 519 505
D:508 513 508
D:505 508 504
D:508 508 502
D:508 504 510
D:505 509 511
D:507 512 499
D:505 507 510
D:505 504 508
D:505 502 510
D:504 499 508
D:504 496 508
D:504 504 505
D:504 499 508
D:508 509 505
D:505 504 506
D:504 496 507
D:504 497 504
D:504 504 498
D:504 499 504
D:505 502 504
D:507 519 508
D:505 496 508
D:504 504 508
D:504 508 504
D:504 508 501
D:504 501 504
D:502 497 502
D:510 497 483
D:515 494 511
D:504 505 504
D:500 504 511
D:499 500 511
D:499 511 510
D:502 510 508
D:505 508 505
D:499 508 505
D:499 502 499
D:502 504 502
D:504 508 504
D:504 504 499
D:504 496 507
D:504 508 504
D:504 505 505
D:505 501 508
D:505 504 506
D:506 501 506
D:505 513 508
D:506 505 508
D:507 507 507
D:507 504 508
D:507 497 508
D:507 499 505
D:508 486 499
D:508 489 508
D:505 508 508
D:504 508 510
D:506 504 500
D:505 501 496
D:505 512 510
D:504 512 510
D:504 510 508
D:504 505 506
D:504 507 508
D:504 502 507
D:502 504 508
D:502 504 505
D:502 499 504
D:504 508 496
D:504 510 506
D:504 497 504
D:504 498 508
D:504 505 508
D:504 504 505
D:504 491 504
D:504 504 507
I:a b c
D:504 488 491
D:500 505 511
D:502 517 513
D:504 519 507
D:504 510 508
D:504 500 506
D:504 496 505
D:505 499 504
D:504 504 504
D:504 504 504
D:504 506 504
D:504 505 508
D:502 505 499
D:504 504 502
D:504 504 507
D:505 502 507
D:504 500 508
D:504 496 508
D:504 499 504
D:505 508 508
D:505 513 508
D:505 508 508
D:505 508 506
D:504 500 510
D:504 496 497
D:504 488 508
D:504 504 511
D:505 511 504
D:508 513 511
D:507 511 511
D:505 508 510
D:504 515 508
D:504 504 508
D:505 492 504
D:505 492 504
D:504 499 502
D:504 508 497
D:504 511 508
D:504 508 508
D:504 498 505
D:504 491 504
D:505 504 504
D:504 507 505
D:504 505 508
D:504 505 504
D:504 510 496
D:504 505 499
D:502 496 508
D:504 467 504
D:504 486 508
D:504 511 504
D:500 531 504
D:500 516 504
D:510 501 505
D:505 462 508
D:504 484 508
D:502 550 504
D:505 510 487
D:500 505 507
D:505 494 513
D:508 403 512
D:512 444 505
D:505 521 504
D:508 511 508
D:504 529 499
D:493 543 499
D:505 472 504
D:500 444 505
D:513 496 512
D:512 499 512
D:504 524 504
D:492 521 512
D:497 504 498
D:492 485 504
D:507 472 487
D:491 476 510
D:510 496 521
D:504 501 520
D:496 515 510
D:504 460 480
D:497 460 500
D:513 496 516
D:523 487 504
D:504 452 485
D:497 575 504
D:511 579 511
D:508 497 505
D:500 492 505
D:488 499 499
D:508 440 518
D:516 432 518
D:522 499 505
D:519 519 504
D:515 534 518
D:508 565 499
D:472 511 488
D:497 440 487
D:508 480 518
D:502 540 519
D:488 504 505
I:a b c
D:483 473 508
D:508 452 508
D:505 496 511
D:504 500 496
D:510 580 508
D:496 525 515
D:533 443 537
D:513 583 488
D:504 561 457
D:500 534 515
D:504 521 500
D:508 480 524
D:496 462 504
D:508 472 531
D:519 504 518
D:494 515 512
D:499 489 511
D:515 492 472
D:482 473 494
D:502 427 512
D:502 469 504
D:504 532 473
D:519 583 496
D:504 588 510
D:492 519 521
D:512 454 519
D:496 536 492
D:492 511 524
D:505 543 527
D:523 528 518
D:506 491 496
D:504 457 492
D:515 428 504
D:508 492 489
D:497 504 486
D:510 551 518
D:511 492 515
D:492 486 496
D:492 548 515
D:504 511 504
D:505 505 496
D:508 604 496
D:498 521 496
D:496 486 501
D:487 472 510
D:504 516 512
D:500 550 511
D:496 504 530
D:508 502 519
D:515 508 528
D:515 499 506
D:511 463 492
D:494 537 508
D:483 519 516
D:496 488 504
D:496 518 508
D:499 536 504
D:500 476 508
D:504 511 511
D:502 519 505
D:502 545 499
D:504 511 505
D:502 504 501
D:502 494 501
D:504 506 505
D:501 487 515
D:504 508 467
D:512 527 496
D:511 538 520
D:512 524 520
D:508 520 505
D:502 504 511
D:499 511 497
D:502 500 498
D:502 505 515
D:496 508 513
D:499 518 502
D:497 507 504
D:502 542 504
D:504 480 497
D:504 502 500
D:505 510 505
D:508 527 505
D:508 496 510
D:508 502 505
D:504 526 504
D:504 526 505
D:507 511 496
D:512 512 505
D:512 516 520
D:511 512 509
D:508 508 511
D:505 508 510
D:504 508 510
D:504 504 504
D:502 504 510
D:508 504 501
D:508 505 504
D:506 505 508
D:505 504 508
I:a b c
D:505 508 505
D:504 504 504
D:504 504 507
D:502 511 505
D:504 512 508
D:504 506 511
D:505 521 510
D:504 526 508
D:504 496 508
D:504 488 507
D:504 496 508
D:504 504 505
D:505 504 506
D:504 506 504
D:505 508 501
D:511 511 499
D:508 505 508
D:508 505 508
D:504 509 512
D:508 505 505
D:505 502 504
D:508 505 504
D:505 504 504
D:504 504 499
D:504 505 504
D:504 504 511
D:502 496 508
D:500 504 508
D:504 508 508
D:504 506 507
D:504 512 509
D:504 508 510
D:504 500 511
D:504 500 511
D:508 504 510
D:504 511 508
D:504 504 514
D:508 499 511
D:505 500 510
D:504 500 499
D:508 499 508
D:504 504 515
D:504 506 511
D:504 508 511
D:504 508 510
D:500 505 508
D:505 502 492
D:508 499 496
D:507 508 511
D:504 510 510
D:504 502 508
D:504 497 505
D:504 496 504
D:504 505 502
D:504 506 502
D:504 496 501
D:504 504 499
D:500 504 502
D:504 516 504
D:504 508 504
D:504 499 504
D:504 476 504
D:504 482 504
D:505 511 504
D:504 511 504
D:504 508 504
D:504 511 499
D:504 508 504
D:504 504 504
D:505 504 505
D:508 504 504
D:508 502 504
D:504 504 504
D:499 504 504
D:500 502 504
D:504 499 497
D:504 504 511
D:504 499 510
D:504 499 504
D:504 496 504
D:504 502 508
D:504 518 510
D:504 509 508
D:504 500 505
D:504 505 499
D:502 515 502
D:504 496 499
D:504 487 508
D:504 494 505
D:505 491 505
D:505 510 498
D:504 509 504
D:507 519 504
D:508 513 504
D:508 508 502
D:505 512 499
D:505 513 499
D:507 500 489
D:505 496 504
D:504 502 504
I:a b c
D:504 505 502
D:505 504 502
D:504 496 502
D:504 496 502
D:504 510 499
D:505 512 502
D:504 507 500
D:504 499 500
D:504 515 499
D:504 508 504
D:504 505 504
D:504 498 504
D:504 500 504
D:504 504 502
D:504 508 504
D:504 510 504
D:504 499 504
D:505 499 501
D:505 502 504
D:508 499 504
D:506 497 502
D:508 500 502
D:505 502 502
D:505 504 504
D:505 505 504
D:504 494 504
D:504 504 504
D:504 508 497
D:504 509 487
D:505 508 494
D:504 504 510
D:504 519 507
D:504 502 511
D:504 499 510
D:504 505 509
D:505 499 508
D:504 494 499
D:504 480 505
D:504 504 505
D:504 524 505
D:504 511 504
D:504 512 505
D:502 508 504
D:501 505 505
D:504 504 506
D:504 504 505
D:504 505 506
D:504 502 505
D:502 496 504
D:499 496 505
D:504 513 508
D:504 497 508
D:500 487 507
D:502 504 510
D:504 510 507
D:500 509 504
D:504 499 505
D:504 484 504
D:504 476 504
D:508 488 507
D:504 542 508
D:500 496 505
D:502 473 515
D:499 508 510
D:504 507 505
D:502 505 508
D:502 502 507
D:502 487 494
D:492 496 510
D:508 496 513
D:504 497 513
D:499 508 512
D:504 492 505
D:496 476 497
D:496 492 514
D:511 465 510
D:504 462 515
D:512 498 516
D:518 552 513
D:497 523 510
D:511 500 506
D:499 505 508
D:510 504 511
D:499 496 515
D:513 485 513
D:499 504 497
D:488 508 505
D:511 519 508
D:500 511 496
D:516 506 492
D:499 496 492
D:499 504 496
D:480 492 499
D:497 476 508
D:504 487 518
D:517 494 524
D:499 534 515
D:496 497 513
D:494 496 505
D:499 492 512
I:a b c
D:513 423 504
D:523 545 511
D:508 566 510
D:494 496 505
D:488 543 502
D:510 530 509
D:510 524 511
D:504 496 502
D:500 440 497
D:508 521 514
D:504 518 520
D:499 530 499
D:502 496 460
D:515 492 480
D:511 504 518
D:508 458 513
D:504 460 515
D:527 528 500
D:513 508 508
D:499 508 524
D:497 487 508
D:487 497 499
D:500 529 508
D:498 542 511
D:514 480 502
D:483 472 519
D:536 524 502
D:494 504 483
D:500 536 499
D:521 508 513
D:497 480 504
D:494 526 512
D:508 499 512
D:520 483 494
D:504 494 480
D:504 496 504
D:496 444 518
D:514 519 527
D:508 524 502
D:496 512 496
D:487 545 504
D:494 536 508
D:492 508 494
