483 487
D:526 519 485
D:476 547 533
D:451 502 516
D:492 483 483
D:524 487 467
D:516 536 504
D:460 536 536
D:464 489 504
D:504 480 480
D:528 499 473
D:499 545 520
D:454 512 527
D:480 481 497
D:516 480 476
D:529 518 487
D:480 543 531
D:455 496 516
D:496 480 484
D:527 486 472
D:523 533 512
D:464 532 543
D:472 483 510
D:512 480 484
D:536 497 480
D:504 544 527
D:455 508 529
D:483 478 496
D:521 480 473
D:534 514 489
D:483 543 534
D:458 492 515
D:497 480 484
D:526 484 467
D:518 534 505
D:459 527 534
D:465 487 505
D:508 480 478
D:531 499 468
D:499 547 515
D:451 510 522
D:483 483 493
D:519 485 472
D:531 523 487
D:478 543 531
D:456 499 515
D:496 481 481
D:526 487 467
D:519 537 504
D:462 529 533
D:467 487 504
D:508 477 476
D:531 496 473
D:498 543 521
D:451 510 527
D:481 481 496
D:518 483 472
D:529 518 488
D:476 539 534
D:455 494 515
D:496 480 486
D:524 486 467
D:515 536 508
D:457 531 537
D:463 484 502
D:504 481 476
D:528 504 480
D:496 547 531
D:454 511 532
D:483 481 499
D:520 480 476
D:530 515 492
D:480 542 537
D:458 492 515
D:499 476 483
D:528 484 472
D:520 538 510
D:462 529 536
D:470 485 504
D:511 480 478
D:534 497 476
D:500 543 526
D:454 511 526
D:483 483 493
D:521 480 470
D:530 515 486
D:476 543 533
D:455 499 513
D:497 481 481
I:a b c
D:531 504 472
D:496 547 520
D:452 508 525
D:483 480 487
D:516 481 465
D:526 523 487
D:472 543 531
D:452 496 513
D:493 480 483
D:524 484 465
D:515 537 508
D:457 531 531
D:467 483 502
D:508 483 478
D:531 504 477
D:497 548 524
D:452 508 524
D:483 483 496
D:520 483 470
D:529 519 488
D:476 539 531
D:457 494 515
D:497 480 487
D:527 484 472
D:519 537 508
D:460 527 537
D:465 484 508
D:508 481 483
D:531 499 481
D:497 546 527
D:451 510 531
D:481 483 499
D:518 480 476
D:528 519 491
D:476 542 534
D:455 491 515
D:496 480 487
D:526 487 470
D:518 536 508
D:460 529 536
D:472 486 505
D:511 483 480
D:536 504 480
D:500 543 526
D:455 512 528
D:483 486 489
D:519 483 464
D:529 521 483
D:476 544 528
D:456 494 510
D:497 475 480
D:526 488 464
D:516 540 504
D:460 531 531
D:467 488 499
D:508 481 478
D:529 500 478
D:496 545 526
D:449 508 522
D:480 481 491
D:515 483 470
D:527 518 487
D:476 540 531
D:456 499 515
D:497 483 486
D:529 478 470
D:518 536 508
D:460 529 532
D:472 489 507
D:513 485 485
D:536 504 483
D:499 537 531
D:455 511 529
D:486 481 496
D:520 472 476
D:532 511 496
D:480 542 536
D:460 486 515
D:502 486 487
D:531 496 472
D:521 531 510
D:463 534 534
D:473 483 504
D:513 422 486
D:532 492 481
D:502 590 519
D:456 515 520
D:485 504 489
D:527 487 472
D:543 497 491
D:483 560 528
D:468 513 509
D:484 494 483
D:515 524 468
D:511 560 504
D:448 504 540
D:455 410 521
D:497 492 480
D:521 546 476
D:496 556 531
I:a b c
D:459 490 524
D:502 417 492
D:523 496 480
D:511 583 513
D:464 504 524
D:476 408 517
D:516 505 487
D:534 532 478
D:499 518 511
D:454 505 533
D:481 537 486
D:518 454 482
D:524 491 510
D:499 496 550
D:476 432 527
D:489 513 470
D:575 480 440
D:513 507 485
D:450 478 543
D:440 472 527
D:462 555 492
D:499 510 463
D:480 502 512
D:444 480 521
D:472 456 488
D:512 443 473
D:521 485 515
D:468 547 553
D:468 492 517
D:512 432 487
D:525 440 481
D:511 520 520
D:462 551 527
D:478 504 486
D:519 450 457
D:536 467 467
D:519 508 534
D:450 536 530
D:467 424 489
D:492 453 476
D:527 530 494
D:500 558 524
D:464 472 523
D:489 462 482
D:520 500 472
D:505 492 518
D:451 527 540
D:467 478 499
D:508 511 472
D:536 492 455
D:492 486 547
D:454 531 540
D:487 548 499
D:524 489 470
D:527 504 492
D:464 524 543
D:454 480 524
D:504 467 489
D:536 491 481
D:540 544 523
D:452 519 531
D:459 476 500
D:502 449 473
D:527 517 480
D:487 568 532
D:454 526 518
D:491 481 489
D:527 480 476
D:529 511 515
D:470 539 526
D:460 504 501
D:504 506 481
D:531 491 492
D:511 540 531
D:455 496 529
D:468 520 491
D:510 472 460
D:529 534 462
D:487 569 515
D:450 518 515
D:486 499 480
D:518 505 456
D:521 540 488
D:465 546 531
D:457 502 504
D:507 492 478
D:534 504 467
D:508 552 512
D:452 529 532
D:472 488 497
D:513 484 476
D:532 513 480
D:488 549 528
D:455 499 515
D:492 483 481
D:526 483 472
D:528 531 513
D:472 547 574
D:465 499 499
D:508 494 460
I:a b c
D:537 521 475
D:496 558 527
D:462 510 515
D:497 487 486
D:531 496 465
D:529 540 496
D:472 547 534
D:465 494 510
D:505 492 482
D:531 504 473
D:509 551 516
D:453 527 528
D:476 494 496
D:519 496 476
D:536 524 484
D:488 554 531
D:455 508 522
D:492 489 483
D:524 492 465
D:522 537 497
D:466 542 532
D:464 496 504
D:507 486 475
D:529 500 465
D:509 552 511
D:457 527 527
D:480 492 496
D:515 488 470
D:532 518 480
D:487 552 528
D:455 507 519
D:492 488 484
D:526 492 472
D:526 536 502
D:467 543 542
D:467 494 515
D:508 483 483
D:531 497 473
D:505 553 518
D:455 520 526
D:480 489 496
D:518 489 472
D:534 524 489
D:488 547 534
D:455 501 519
D:492 484 483
D:524 488 473
D:521 536 508
D:467 539 542
D:465 496 513
D:509 486 487
D:536 496 476
D:511 547 521
D:460 519 531
D:483 486 497
D:519 483 473
D:536 514 483
D:486 547 531
D:456 497 518
D:496 483 489
D:527 492 470
D:523 542 502
D:463 542 534
D:463 497 508
D:504 491 480
D:531 504 472
D:505 548 519
D:454 519 527
D:478 487 492
D:512 485 467
D:527 518 481
D:480 550 531
D:453 504 515
D:492 483 483
D:523 487 467
D:519 532 499
D:462 531 528
D:464 494 507
D:508 486 478
D:530 502 472
D:504 544 516
D:454 514 523
D:480 476 496
D:519 487 478
D:532 522 489
D:481 550 533
D:452 502 515
D:492 486 484
D:524 487 466
D:520 534 504
D:464 531 534
D:472 487 508
D:512 483 481
D:537 500 476
D:509 548 524
D:457 518 531
D:484 483 496
D:522 482 475
D:534 513 487
D:483 545 536
I:a b c
D:468 492 508
D:508 486 480
D:532 499 476
D:504 550 519
D:455 516 524
D:480 487 500
D:519 488 475
D:531 516 487
D:481 540 529
D:453 500 527
D:492 486 488
D:526 492 470
D:521 536 499
D:463 536 534
D:466 492 504
D:508 483 472
D:529 500 463
D:502 545 521
D:451 511 527
D:480 487 492
D:516 487 467
D:529 519 481
D:480 547 527
D:455 502 515
D:496 486 484
D:527 492 468
D:521 540 501
D:463 534 531
D:465 492 505
D:508 483 482
D:531 502 472
D:499 545 517
D:452 515 524
D:480 486 488
D:519 480 472
D:531 515 487
D:480 547 531
D:455 502 515
D:496 486 487
D:527 484 466
D:520 536 508
D:462 529 540
D:467 487 511
D:511 483 486
D:532 502 481
D:500 540 527
D:453 508 529
D:481 483 497
D:519 481 476
D:531 522 489
D:480 545 536
D:457 496 515
D:497 483 487
D:526 484 463
D:518 534 508
D:460 527 536
D:465 488 505
D:508 481 478
D:531 504 476
D:499 545 526
D:452 520 524
D:482 488 487
D:516 486 463
D:528 518 481
D:480 540 529
D:459 497 513
D:497 472 480
D:527 481 470
D:518 532 508
D:460 543 530
D:469 504 501
D:508 483 478
D:531 486 480
D:494 548 524
D:448 460 534
D:477 489 504
D:508 524 476
D:521 504 490
D:472 560 529
D:456 519 510
D:505 487 472
D:550 480 472
D:537 529 519
D:446 510 553
D:451 418 518
D:512 502 470
D:534 539 483
D:512 554 540
D:455 399 533
D:476 540 483
D:542 537 465
D:520 562 508
D:460 572 547
D:449 492 520
D:484 492 492
D:521 463 483
D:529 540 511
D:483 487 508
D:472 458 494
D:505 499 499
I:a b c
D:521 473 516
D:480 543 524
D:464 455 511
D:510 467 470
D:552 442 474
D:507 529 508
D:451 509 515
D:467 492 498
D:528 467 484
D:526 482 496
D:467 563 521
D:415 494 513
D:460 448 480
D:507 451 474
D:511 529 512
D:460 513 540
D:467 486 497
D:502 458 466
D:542 462 461
D:519 508 512
D:457 513 539
D:481 470 504
D:520 475 489
D:523 504 480
D:492 544 519
D:484 492 519
D:494 472 488
D:524 456 472
D:530 527 498
D:455 540 524
D:460 467 511
D:505 500 486
D:531 472 473
D:512 552 524
D:448 527 543
D:463 467 536
D:509 492 480
D:536 480 484
D:496 516 527
D:455 516 519
D:489 487 484
D:522 481 457
D:527 530 484
D:470 547 527
D:460 499 508
D:504 489 476
D:529 492 468
D:510 544 514
D:455 524 535
D:481 481 502
D:521 490 476
D:527 499 480
D:487 526 532
D:451 520 515
D:487 498 486
D:523 501 478
D:528 540 496
D:472 558 544
D:462 515 560
D:504 462 504
D:532 494 472
D:513 576 480
D:455 561 510
D:472 513 480
D:513 504 460
D:534 524 467
D:490 553 519
D:452 508 518
D:491 484 487
D:524 494 470
D:527 540 494
D:470 550 532
D:460 496 502
D:502 483 480
D:531 496 470
D:511 544 511
D:455 526 528
D:472 487 499
D:514 481 472
D:536 509 481
D:496 550 536
D:460 508 527
D:496 483 499
D:531 484 473
D:534 530 496
D:473 547 533
D:467 496 511
D:508 492 481
D:534 500 472
D:514 551 515
D:460 529 529
D:480 492 496
D:515 487 472
D:534 515 480
D:489 555 527
D:451 514 524
D:487 492 494
D:524 494 473
D:527 538 496
D:467 545 531
I:a b c
D:472 492 496
D:511 487 472
D:529 516 476
D:487 556 527
D:449 508 515
D:486 481 484
D:520 487 464
D:524 534 492
D:465 543 528
D:456 496 512
D:499 492 484
D:524 498 473
D:505 548 515
D:454 529 536
D:472 492 504
D:511 488 480
D:530 513 483
D:488 551 528
D:451 508 524
D:488 488 489
D:521 487 467
D:527 531 496
D:472 538 539
D:465 488 511
D:508 483 484
D:536 497 478
D:518 545 520
D:460 522 534
D:476 484 504
D:517 483 480
D:536 508 483
D:496 547 531
D:455 504 521
D:489 483 491
D:526 486 470
D:529 521 493
D:472 540 534
D:461 493 510
D:504 483 481
D:530 496 470
D:512 543 516
D:457 522 532
D:472 488 494
D:511 483 472
D:531 510 478
D:492 547 526
D:451 506 519
D:487 483 488
D:521 486 470
D:527 528 492
D:472 540 531
D:462 496 516
D:504 481 483
D:531 492 467
D:512 542 510
D:456 524 528
D:476 489 496
D:515 484 472
D:534 510 480
D:489 547 529
D:452 509 524
D:489 486 492
D:524 486 470
D:527 527 496
D:470 540 537
D:460 492 511
D:504 480 486
D:534 491 476
D:515 538 520
D:460 520 536
D:480 483 502
D:519 480 478
D:536 507 481
D:492 545 531
D:455 501 520
D:492 481 488
D:524 484 470
D:525 527 496
D:467 540 537
D:460 496 512
D:504 482 483
D:531 496 473
D:512 547 523
D:457 524 533
D:476 483 497
D:517 486 472
D:534 515 476
D:489 550 524
D:455 502 515
D:492 486 484
D:525 486 467
D:526 532 496
D:467 540 531
D:462 492 508
D:504 484 480
D:531 497 468
D:510 540 511
D:456 527 532
D:472 487 500
D:512 488 472
I:a b c
D:521 532 500
D:465 540 536
D:460 489 510
D:504 476 483
D:531 496 472
D:511 550 514
D:457 526 527
D:476 482 496
D:515 474 476
D:531 512 482
D:487 537 536
D:452 496 531
D:491 463 496
D:527 499 470
D:524 499 507
D:462 511 537
D:462 498 507
D:505 486 491
D:531 476 473
D:527 571 505
D:463 536 520
D:476 507 494
D:522 499 475
D:537 518 494
D:473 487 543
D:435 542 521
D:481 492 478
D:518 467 452
D:508 532 504
D:456 545 547
D:451 515 515
D:487 486 489
D:518 480 476
D:496 511 520
D:451 513 540
D:483 500 508
D:526 472 470
D:528 451 487
D:480 494 545
D:461 521 523
D:508 510 492
D:534 467 480
D:515 540 499
D:460 522 526
D:464 483 480
D:496 456 456
D:529 470 472
D:510 520 517
D:454 512 548
D:475 472 512
D:512 456 484
D:525 502 492
D:485 555 524
D:460 444 517
D:492 475 496
D:521 468 463
D:508 492 508
D:462 531 543
D:472 476 515
D:520 493 496
D:526 481 484
D:496 519 516
D:454 499 520
D:489 475 496
D:519 468 478
D:530 499 492
D:488 521 532
D:448 506 515
D:496 472 480
D:550 478 472
D:550 518 505
D:478 531 540
D:476 492 508
D:496 466 483
D:513 455 478
D:473 542 510
D:426 539 518
D:461 511 489
D:507 512 473
D:524 497 487
D:476 538 540
D:451 496 536
D:493 435 476
D:526 464 455
D:519 534 494
D:465 547 540
D:472 506 504
D:515 499 476
D:537 500 472
D:519 560 516
D:462 518 518
D:480 492 494
D:518 487 472
D:531 521 489
D:485 542 536
D:475 496 513
D:483 476 483
D:515 486 486
D:515 530 519
D:460 531 538
I:a b c
D:480 489 496
D:524 481 480
D:536 511 488
D:487 550 536
D:460 504 520
D:499 487 483
D:532 489 463
D:526 543 496
D:465 536 531
D:466 489 504
D:510 486 486
D:531 501 476
D:504 550 518
D:455 527 536
D:480 499 492
D:518 496 472
D:529 531 481
D:478 556 526
D:455 508 513
D:496 494 481
D:531 493 473
D:525 543 496
D:465 542 524
D:472 496 496
D:514 491 472
D:536 508 467
D:504 551 515
D:455 520 523
D:481 484 492
D:521 489 472
D:534 527 484
D:486 556 531
D:451 504 517
D:492 488 487
D:524 496 472
D:515 543 506
D:457 538 534
D:462 496 504
D:504 487 478
D:531 508 474
D:498 556 522
D:457 515 524
D:485 487 492
D:515 487 472
D:530 519 492
D:481 548 537
D:457 499 519
D:499 487 489
D:527 492 472
D:521 537 508
D:465 537 540
D:472 496 508
D:511 488 480
D:537 505 478
D:500 550 526
D:452 512 527
D:482 483 496
D:519 484 476
D:528 519 492
D:478 542 536
D:460 499 519
D:499 487 489
D:527 492 470
D:515 542 504
D:457 531 530
D:464 492 502
D:506 486 472
D:531 502 472
D:497 545 520
D:451 513 523
D:481 483 492
D:519 483 468
D:529 515 483
D:476 546 531
D:456 504 513
D:497 491 485
D:529 496 470
D:519 542 510
D:463 527 537
D:472 487 505
D:511 483 476
D:532 499 472
D:499 547 524
D:454 515 526
D:483 489 494
D:518 487 472
D:527 521 489
D:480 542 537
D:458 492 519
D:499 482 489
D:530 486 473
D:520 536 515
D:462 527 538
D:472 485 508
D:513 481 481
D:536 500 478
D:501 542 524
D:455 508 524
D:486 483 496
D:524 489 476
I:a b c
D:524 540 508
D:464 531 536
D:472 490 505
D:512 481 476
D:536 499 476
D:502 543 521
D:455 508 524
D:483 486 492
D:519 488 473
D:531 523 487
D:476 545 526
D:454 496 508
D:496 483 480
D:524 486 465
D:514 539 505
D:455 531 531
D:467 487 507
D:510 483 480
D:532 504 480
D:499 551 524
D:454 515 526
D:485 483 494
D:519 487 472
D:529 522 490
D:477 543 531
D:457 496 512
D:497 483 483
D:529 487 467
D:519 536 504
D:461 527 530
D:468 483 507
D:512 482 486
D:536 498 480
D:500 543 524
D:455 511 531
D:486 484 499
D:521 484 475
D:531 521 492
D:478 542 536
D:460 496 515
D:499 481 483
D:528 488 472
D:518 537 510
D:460 526 532
D:467 485 500
D:505 481 480
D:528 502 480
D:496 545 526
D:448 512 520
D:480 483 487
D:515 489 472
D:527 524 490
D:475 545 529
D:454 496 508
D:496 486 480
D:526 490 467
D:515 537 504
D:460 528 529
D:470 486 499
D:511 480 470
D:533 504 473
D:497 546 524
D:454 508 530
D:484 488 496
D:521 488 470
D:531 524 488
D:476 538 530
D:456 496 514
D:497 481 483
D:529 487 467
D:516 537 505
D:462 526 531
D:470 483 499
D:511 483 476
D:534 504 476
D:496 545 528
D:455 505 526
D:483 478 496
D:519 483 476
D:530 524 496
D:480 540 538
D:462 496 515
D:502 480 487
D:532 486 472
D:519 536 514
D:460 527 536
D:472 488 504
D:513 487 478
D:536 504 481
D:499 540 526
D:455 496 526
D:487 480 492
D:521 486 467
D:527 524 492
D:476 527 534
D:459 457 519
D:499 477 483
D:524 499 460
D:514 545 497
D:454 531 526
I:a b c
D:480 440 499
D:515 508 468
D:521 519 480
D:467 558 517
D:449 505 529
D:491 467 505
D:531 526 469
D:526 527 505
D:457 537 519
D:462 508 492
D:500 484 487
D:536 531 483
D:499 566 524
D:448 511 528
D:480 435 499
D:497 457 478
D:520 511 500
D:467 587 540
D:462 491 520
D:506 432 497
D:536 385 491
D:516 572 524
D:462 572 531
D:483 482 491
D:520 469 488
D:536 496 496
D:490 489 531
D:451 516 528
D:494 510 496
D:532 460 465
D:547 508 486
D:463 516 534
D:457 467 527
D:502 451 498
D:537 496 444
D:508 526 494
D:460 518 513
D:463 451 526
D:500 432 513
D:521 556 494
D:476 542 524
D:441 483 526
D:476 453 492
D:516 472 470
D:525 487 513
D:488 583 518
D:490 465 499
D:515 456 472
D:542 470 467
D:500 532 500
D:422 508 536
D:449 422 515
D:504 520 473
D:534 515 473
D:489 531 520
D:449 481 501
D:486 485 496
D:524 504 492
D:528 505 505
D:467 510 527
D:456 464 515
D:498 473 480
D:529 494 467
D:514 530 513
D:457 504 542
D:473 505 502
D:508 487 468
D:531 505 476
D:496 527 531
D:460 491 539
D:496 483 511
D:526 468 508
D:530 523 504
D:472 539 528
D:463 480 499
D:505 510 472
D:534 516 472
D:508 563 527
D:453 536 527
D:476 496 502
D:516 484 472
D:536 515 489
D:486 551 521
D:452 510 515
D:491 485 487
D:524 489 464
D:524 536 496
D:465 546 531
D:460 504 508
D:502 491 481
D:528 496 463
D:505 550 527
D:451 526 530
D:475 492 492
D:515 487 464
D:534 519 472
D:486 551 526
D:452 508 516
D:492 486 487
D:526 483 472
I:a b c
D:510 555 513
D:456 534 528
D:480 496 489
D:518 492 466
D:536 519 476
D:489 556 524
D:457 512 519
D:496 489 486
D:528 494 466
D:527 540 496
D:470 545 534
D:465 496 504
D:507 487 477
D:535 502 472
D:508 552 519
D:457 527 529
D:480 492 502
D:520 491 480
D:540 520 489
D:487 551 534
D:455 504 521
D:494 485 492
D:528 488 472
D:527 537 504
D:472 540 537
D:468 492 511
D:510 487 480
D:532 499 472
D:509 548 516
D:455 522 528
D:478 487 496
D:519 486 473
D:536 519 486
D:484 550 531
D:451 505 515
D:488 488 477
D:523 491 470
D:524 534 499
D:462 536 534
D:462 487 504
D:504 486 478
D:532 502 472
D:504 551 518
D:451 520 527
D:478 487 494
D:516 488 470
D:529 515 483
D:481 548 531
D:454 504 521
D:494 483 486
D:526 486 467
D:524 536 499
D:465 536 534
D:466 488 505
D:508 480 480
D:532 498 472
D:508 544 520
D:454 516 526
D:481 488 496
D:518 488 476
D:531 519 490
D:486 545 531
D:457 504 520
D:498 483 491
D:530 486 473
D:528 531 508
D:469 534 536
D:466 484 508
D:508 481 483
D:534 492 476
D:505 542 521
D:455 523 529
D:480 487 499
D:518 488 480
D:536 518 487
D:484 548 530
D:456 499 518
D:496 478 487
D:528 486 470
D:524 531 504
D:465 538 534
D:464 492 504
D:508 487 480
D:534 500 472
D:505 548 514
D:453 518 524
D:480 487 488
D:516 486 467
D:529 517 480
D:480 544 524
D:451 499 518
D:489 480 486
D:521 483 467
D:519 528 499
D:460 531 536
D:460 487 504
D:502 480 476
D:527 499 472
D:502 547 516
D:452 512 527
I:a b c
D:492 486 488
D:524 488 470
D:522 531 504
D:464 532 536
D:467 489 505
D:508 483 480
D:531 504 473
D:504 547 524
D:454 512 529
D:480 483 500
D:520 480 476
D:534 513 492
D:483 543 536
D:457 496 520
D:499 480 489
D:528 480 472
D:523 531 502
D:465 528 534
D:469 488 505
D:511 480 476
D:536 497 473
D:506 548 524
D:455 515 523
D:483 481 492
D:521 483 472
D:534 519 492
D:483 546 536
D:455 499 512
D:496 480 482
D:527 483 465
D:519 536 502
D:460 529 529
D:467 486 504
D:510 483 476
D:533 499 474
D:502 545 521
D:454 512 526
D:481 484 494
D:519 484 472
D:533 519 487
D:481 542 531
D:457 497 518
D:496 484 486
D:527 488 467
D:519 536 505
D:463 531 534
D:467 487 508
D:510 485 480
D:531 499 476
D:504 545 522
D:455 509 531
D:484 483 502
D:522 483 476
D:533 519 494
D:480 544 543
D:457 494 524
D:496 480 487
D:524 483 465
D:515 536 504
D:457 531 536
D:463 488 504
D:504 483 473
D:528 497 473
D:496 543 522
D:449 508 524
D:480 484 494
D:519 486 472
D:532 514 488
D:480 534 532
D:457 504 513
D:496 473 478
D:527 481 470
D:517 543 505
D:460 537 536
D:465 487 504
D:508 488 473
D:531 496 472
D:504 537 520
D:455 508 519
D:484 484 487
D:519 478 464
D:527 533 489
D:472 550 531
D:460 492 508
D:521 472 482
D:516 467 472
D:507 527 510
D:446 545 531
D:467 496 504
D:524 497 476
D:526 489 476
D:481 529 528
D:440 487 527
D:482 472 499
D:520 472 494
D:539 527 506
D:508 552 529
D:472 528 498
D:496 486 488
D:520 463 483
I:a b c
D:487 527 555
D:440 526 521
D:476 486 480
D:515 484 476
D:536 524 504
D:482 476 563
D:487 476 536
D:523 496 480
D:519 508 455
D:505 545 502
D:448 496 556
D:457 472 504
D:519 467 463
D:524 480 480
D:488 556 519
D:443 512 510
D:496 504 500
D:572 478 460
D:540 489 483
D:441 483 543
D:420 492 499
D:469 455 457
D:510 472 472
D:508 524 508
D:459 486 552
D:470 456 523
D:508 494 476
D:531 496 480
D:501 531 520
D:460 487 521
D:483 474 496
D:519 476 473
D:530 499 492
D:472 527 534
D:456 480 515
D:496 463 494
D:521 489 468
D:513 528 505
D:457 508 537
D:472 467 504
D:517 461 468
D:537 492 481
D:493 550 543
D:455 481 542
D:490 496 499
D:531 465 483
D:531 497 508
D:473 552 540
D:458 532 528
D:499 492 487
D:529 478 467
D:512 531 505
D:453 536 529
D:467 502 499
D:507 489 473
D:527 512 475
D:484 556 524
D:448 511 519
D:484 480 492
D:518 490 470
D:524 534 492
D:464 546 531
D:454 496 508
D:496 494 480
D:526 504 467
D:510 527 516
D:455 531 531
D:472 492 496
D:512 483 476
D:532 504 480
D:491 548 524
D:451 506 523
D:487 484 494
D:523 490 467
D:528 534 492
D:472 550 531
D:462 504 508
D:504 488 478
D:531 487 463
D:513 548 513
D:455 531 531
D:472 494 499
D:512 489 473
D:530 512 477
D:494 551 531
D:458 505 528
D:496 484 499
D:529 483 472
D:532 526 504
D:476 540 542
D:465 492 508
D:508 483 481
D:532 494 472
D:513 543 510
D:458 527 529
D:476 483 497
D:518 484 472
D:538 512 480
D:496 549 527
D:457 504 521
I:a b c
D:508 484 483
D:536 496 470
D:515 544 511
D:456 527 527
D:473 487 499
D:518 484 478
D:536 517 483
D:494 558 527
D:454 511 516
D:489 486 483
D:524 490 467
D:527 534 499
D:469 544 534
D:460 496 504
D:501 487 476
D:527 496 468
D:508 545 514
D:454 526 534
D:472 487 502
D:512 487 480
D:531 508 480
D:488 550 527
D:452 505 521
D:487 489 489
D:523 489 470
D:526 532 498
D:470 543 536
D:463 496 511
D:505 485 480
D:532 499 470
D:512 543 518
D:458 521 536
D:480 489 505
D:520 483 480
D:537 508 487
D:494 550 536
D:455 508 527
D:492 484 492
D:527 484 473
D:526 527 499
D:468 532 536
D:463 488 510
D:504 480 480
D:531 492 470
D:508 540 511
D:455 519 531
D:477 488 504
D:517 483 480
D:536 513 486
D:489 546 536
D:455 499 519
D:489 483 483
D:521 486 464
D:521 529 496
D:463 537 529
D:457 489 504
D:499 483 478
D:527 496 468
D:506 543 515
D:453 524 531
D:474 488 502
D:513 484 476
D:531 513 480
D:485 547 527
D:451 502 519
D:489 487 489
D:523 487 472
D:524 531 496
D:464 537 536
D:462 488 508
D:504 480 480
D:530 492 472
D:507 540 515
D:451 519 532
D:474 484 496
D:515 481 475
D:534 511 485
D:488 542 528
D:456 499 526
D:492 480 492
D:524 481 470
D:527 529 502
D:470 536 536
D:468 487 505
D:510 486 481
D:534 498 472
D:510 548 518
D:456 520 527
D:480 486 496
D:518 480 472
D:531 512 483
D:484 546 527
D:454 501 518
D:494 483 487
D:528 486 465
D:524 526 496
D:465 540 528
D:463 492 505
D:508 483 480
D:531 497 467
I:a b c
D:483 545 526
D:451 500 513
D:490 480 481
D:522 481 463
D:521 531 497
D:463 532 535
D:463 491 508
D:506 481 487
D:533 494 478
D:504 540 520
D:452 514 524
D:480 483 494
D:516 483 472
D:531 515 485
D:483 543 530
D:454 496 521
D:492 480 486
D:524 483 467
D:524 531 504
D:467 534 536
D:468 488 510
D:510 483 483
D:536 496 478
D:510 545 522
D:456 516 531
D:483 483 499
D:519 484 473
D:534 518 487
D:484 548 536
D:455 498 524
D:496 480 490
D:526 484 467
D:520 534 504
D:463 531 536
D:464 487 508
D:508 481 485
D:531 499 476
D:502 544 521
D:449 514 519
D:476 487 489
D:515 472 470
D:527 510 487
D:478 552 531
D:451 499 518
D:490 483 480
D:524 494 465
D:520 540 504
D:461 531 536
D:463 492 505
D:508 480 480
D:530 492 476
D:499 530 524
D:451 508 529
D:480 472 494
D:518 492 470
D:529 518 483
D:480 547 531
D:455 502 515
D:492 480 487
D:520 483 468
D:519 538 504
D:463 536 537
D:468 488 508
D:506 476 482
D:539 496 483
D:515 536 528
D:455 511 536
D:483 486 500
D:520 478 476
D:534 519 490
D:487 554 532
D:467 485 520
D:504 480 489
D:529 480 477
D:517 512 513
D:492 534 531
D:476 496 497
D:492 444 478
D:519 449 486
D:487 592 527
D:440 499 537
D:472 490 480
D:505 524 448
D:517 527 469
D:494 556 519
D:465 480 551
D:487 484 507
D:519 446 472
D:515 551 488
D:464 545 515
D:463 499 499
D:512 504 480
D:522 496 491
D:483 540 534
D:440 492 510
D:476 444 478
D:528 480 468
D:534 484 492
D:467 530 537
D:456 472 534
I:a b c
D:524 444 480
D:585 524 461
D:496 537 504
D:444 519 526
D:472 487 511
D:504 449 488
D:518 504 483
D:472 520 523
D:454 465 529
D:510 464 492
D:524 455 486
D:504 574 522
D:453 521 543
